Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gn1_4pts,1,196,188,8,108.8391466507633,0.5789316311210814,0.8122007142388742,0.8041665201956174,-98.52568933050219,-73.07082553259389,108.83914665076333,579.5503758688568,0.7608755687502927
