Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
un3_4pts,1,196,188,8,108.8391466507633,0.5789316311210814,0.7738051713622273,0.7641283872493814,-98.52568933050219,-73.07082553259389,108.83914665076333,481.1743367707923,0.7608755687502927
