G,GS,ES1,ES2,Mis,FT,FA,fT,fA
0.999344191698,0.000655372815102,3.20035222893e-07,1.15448765148e-07,2.17741994021e-12,6.40069673479e-10,2.30897429795e-10,0.734895349173,0.265104650827
0.999344191699,0.000655372815103,3.20035213337e-07,1.15448765709e-07,2.6891135706e-12,7.90485798999e-10,2.85158298012e-10,0.734895307096,0.265104692904
0.999344191698,0.000655372815102,3.20035201533e-07,1.154487664e-07,3.32105517495e-12,9.7624958389e-10,3.52170455666e-10,0.73489525513,0.26510474487
0.999344191696,0.000655372815101,3.20035186956e-07,1.15448767254e-07,4.10150301182e-12,1.20566765976e-09,4.34930448111e-10,0.734895190953,0.265104809047
0.999344191697,0.000655372815101,3.20035168953e-07,1.15448768309e-07,5.06535602247e-12,1.48899868076e-09,5.37139004832e-10,0.734895111693,0.265104888307
0.999344191695,0.0006553728151,3.2003514672e-07,1.15448769611e-07,6.25571438707e-12,1.83891202999e-09,6.63366520602e-10,0.734895013808,0.265104986192
0.999344191692,0.000655372815098,3.20035119261e-07,1.1544877122e-07,7.72580680943e-12,2.2710543121e-09,8.19257423603e-10,0.73489489292,0.26510510708
0.99934419169,0.000655372815097,3.2003508535e-07,1.15448773206e-07,9.54137071018e-12,2.80474895646e-09,1.01178256835e-09,0.734894743624,0.265105256376
0.999344191689,0.000655372815096,3.2003504347e-07,1.1544877566e-07,1.17835917603e-11,3.4638602041e-09,1.2495509384e-09,0.734894559243,0.265105440757
0.999344191686,0.000655372815094,3.20034991748e-07,1.1544877869e-07,1.45527341968e-11,4.27786009639e-09,1.5431945952e-09,0.734894331533,0.265105668467
0.999344191684,0.000655372815093,3.20034927872e-07,1.15448782433e-07,1.79726242513e-11,5.28314615256e-09,1.90584408395e-09,0.734894050311,0.265105949689
0.999344191679,0.00065537281509,3.20034848984e-07,1.15448787054e-07,2.2196187165e-11,6.5246686196e-09,2.3537155507e-09,0.734893703004,0.265106296996
