G,GS,ES1,ES2,Mis,FT,FA,fT,fA
0.418992339131,0.580621845301,0.000283532422151,0.000102280829344,1.92906625747e-09,5.67064156247e-07,2.0456156915e-07,0.734895348331,0.265104651669
0.418992339169,0.580621845353,0.000283532413709,0.000102280829849,2.38239677898e-09,7.00324012424e-07,2.52633513163e-07,0.734895306056,0.265104693944
0.418992339238,0.580621845448,0.000283532403299,0.000102280830479,2.94225994744e-09,8.64899819015e-07,3.12002351042e-07,0.734895253845,0.265104746155
0.418992338844,0.580621844902,0.000283532390118,0.000102280831139,3.63369091717e-09,1.06815076228e-06,3.85322845573e-07,0.734895189366,0.265104810634
0.418992338436,0.580621844337,0.000283532373893,0.000102280831974,4.48760810369e-09,1.3191654074e-06,4.75873625964e-07,0.734895109734,0.265104890266
0.418992337609,0.580621843192,0.000283532353636,0.000102280832927,5.54219573076e-09,1.62916808109e-06,5.87703792909e-07,0.734895011388,0.265104988612
0.418992337275,0.580621842728,0.000283532329084,0.00010228083427,6.84461131574e-09,2.01202075766e-06,7.25813979287e-07,0.734894889931,0.265105110069
0.418992336454,0.580621841591,0.000283532298486,0.00010228083583,8.45309433872e-09,2.4848428536e-06,8.96379950944e-07,0.734894739933,0.265105260067
0.418992335608,0.580621840417,0.00028353226081,0.000102280837797,1.04395705421e-08,3.06877668208e-06,1.10702876174e-06,0.734894554684,0.265105445316
0.418992334412,0.58062183876,0.000283532214179,0.00010228084019,1.28928681412e-08,3.78993273086e-06,1.36717979169e-06,0.734894325903,0.265105674097
0.418992333663,0.580621837723,0.000283532157083,0.000102280843323,1.59226899273e-08,4.68055706029e-06,1.68846593369e-06,0.734894043358,0.265105956642
0.418992331806,0.58062183515,0.000283532085937,0.000102280846965,1.96645186196e-08,5.7804729144e-06,2.08525373194e-06,0.734893694417,0.265106305583
0.41899232984,0.580621832425,0.000283531998295,0.000102280851542,2.42856752665e-08,7.13886109264e-06,2.57528577392e-06,0.734893263475,0.265106736525
0.418992327702,0.580621829462,0.000283531890252,0.000102280857266,2.99928009999e-08,8.81645844174e-06,3.18047399025e-06,0.734892731264,0.265107268736
0.418992324694,0.580621825294,0.000283531756571,0.000102280864245,3.70410970705e-08,1.08882727719e-05,3.92787936435e-06,0.734892073987,0.265107926013
0.418992321453,0.580621820803,0.000283531591797,0.00010228087298,4.57457363804e-08,1.3446935437e-05,4.85092184839e-06,0.734891262254,0.265108737746
0.418992316523,0.580621813971,0.000283531387673,0.000102280883541,5.64959560857e-08,1.6606841021e-05,5.99087448849e-06,0.734890259771,0.265109740229
0.418992311437,0.580621806923,0.000283531136259,0.000102280896829,6.97724627017e-08,2.05092592138e-05,7.39870866676e-06,0.734889021715,0.265110978285
0.418992304572,0.580621797409,0.000283530825368,0.000102280913096,8.61689256342e-08,2.53286461505e-05,9.13737266328e-06,0.734887492732,0.265112507268
0.418992296224,0.580621785842,0.000283530441509,0.000102280933219,1.06418522829e-07,3.12804372606e-05,1.12846056122e-05,0.734885604463,0.265114395537
0.418992286071,0.580621771772,0.00028352996755,0.000102280958108,1.31426722717e-07,3.86306678332e-05,1.39364122452e-05,0.734883272488,0.265116727512
0.41899227329,0.580621754061,0.000283529382051,0.000102280988787,1.62311769141e-07,4.7707849558e-05,1.72113536772e-05,0.734880392558,0.265119607442
0.418992257391,0.580621732028,0.000283528658887,0.000102281026647,2.00454678827e-07,5.8917630583e-05,2.12558457089e-05,0.734876835931,0.265123164069
0.418992238265,0.580621705525,0.000283527766133,0.000102281073529,2.47560985583e-07,7.27608891362e-05,2.6250700925e-05,0.734872443632,0.265127556368
0.418992214229,0.580621672216,0.000283526663314,0.000102281131325,3.05736989056e-07,8.98560611755e-05,3.2419206063e-05,0.734867019348,0.265132980652
0.41899218472,0.580621631325,0.000283525301469,0.000102281202745,3.77583918562e-07,0.000110966689033,4.00370948316e-05,0.734860320669,0.265139679331
0.418992148363,0.580621580941,0.000283523619679,0.000102281290968,4.66314213313e-07,0.000137035402305,4.94448594377e-05,0.734852048277,0.265147951723
0.418992103213,0.580621518375,0.000283521542545,0.00010228139986,5.75895115411e-07,0.000169225822304,6.10629484172e-05,0.734841832601,0.265158167399
0.418992046859,0.580621440282,0.00028351897695,0.000102281534193,7.11225985484e-07,0.000208974219131,7.54105252385e-05,0.734829217349,0.265170782651
0.418991978828,0.580621346007,0.000283515809604,0.00010228170047,8.78357259446e-07,0.000258053165007,9.31286193798e-05,0.734813639203,0.265186360797
0.418991893655,0.580621227978,0.000283511897309,0.000102281905531,1.08476079155e-06,0.000318649920549,0.000115008691094,0.734794402771,0.265205597229
