G,GS,ES1,ES2,Mis,FT,FA,fT,fA
0.987683349714,0.0123084714871,6.01053984096e-06,2.16822822263e-06,4.08938403179e-11,1.20210651766e-08,4.33645455766e-09,0.734895349166,0.265104650834
0.987683349698,0.0123084714869,6.01053966137e-06,2.16822823311e-06,5.05038917484e-11,1.48460108397e-08,5.35552085677e-09,0.734895307087,0.265104692913
0.987683349663,0.0123084714864,6.01053943948e-06,2.16822824602e-06,6.23723047156e-11,1.83348162893e-08,6.61406746194e-09,0.734895255119,0.265104744881
0.987683349664,0.0123084714865,6.01053916572e-06,2.16822826207e-06,7.70297938965e-11,2.26434872927e-08,8.16837210152e-09,0.734895190939,0.265104809061
0.987683349644,0.0123084714862,6.01053882749e-06,2.16822828183e-06,9.5131791758e-11,2.79646902959e-08,1.00879376936e-08,0.734895111677,0.265104888323
0.987683349616,0.0123084714859,6.01053840976e-06,2.16822830624e-06,1.17487757171e-10,3.45363673331e-08,1.24586002271e-08,0.734895013788,0.265104986212
0.987683349608,0.0123084714858,6.01053789404e-06,2.16822833644e-06,1.45097371493e-10,4.26523752488e-08,1.53863669729e-08,0.734894892895,0.265105107105
0.987683349563,0.0123084714852,6.01053725689e-06,2.16822837365e-06,1.79195240649e-10,5.26756248502e-08,1.90021566409e-08,0.734894743592,0.265105256408
0.98768334953,0.0123084714848,6.01053647016e-06,2.16822841966e-06,2.21306102159e-10,6.5054307341e-08,2.34676534304e-08,0.734894559204,0.265105440796
0.987683349468,0.012308471484,6.01053549841e-06,2.16822847644e-06,2.7331300559e-10,8.03419332875e-08,2.89825367015e-08,0.734894331485,0.265105668515
0.987683349411,0.0123084714833,6.01053429843e-06,2.16822854661e-06,3.37541515276e-10,9.92220797574e-08,3.5793409514e-08,0.734894050252,0.265105949748
0.987683349345,0.0123084714825,6.01053281648e-06,2.16822863327e-06,4.16863700249e-10,1.2253895148e-07,4.42048251934e-08,0.734893702931,0.265106297069
0.987683349245,0.0123084714812,6.01053098615e-06,2.16822874026e-06,5.14826561329e-10,1.51335121552e-07,5.45929048814e-08,0.73489327399,0.26510672601
0.987683349139,0.0123084714799,6.01052872582e-06,2.16822887243e-06,6.35810637799e-10,1.86898137638e-07,6.74221548135e-08,0.73489274425,0.26510725575
0.987683348975,0.0123084714779,6.0105259341e-06,2.16822903558e-06,7.85225885319e-10,2.30818075166e-07,8.32662350333e-08,0.734892090024,0.265107909976
0.9876833488,0.0123084714757,6.0105224865e-06,2.16822923713e-06,9.69753583486e-10,2.85058607259e-07,1.02833607846e-07,0.73489128206,0.26510871794
0.987683348583,0.012308471473,6.01051822873e-06,2.16822948605e-06,1.19764508857e-09,3.52044763371e-07,1.26999212206e-07,0.73489028423,0.26510971577
0.987683348306,0.0123084714695,6.01051297033e-06,2.16822979345e-06,1.47909078902e-09,4.34771291935e-07,1.5684357945e-07,0.734889051922,0.265110948078
