G,GS,ES1,ES2,Mis,FT,FA,fT,fA
0.999998723627,1.27552532626e-06,6.2287147512e-10,2.24693213449e-10,4.23782344285e-15,1.24574144713e-12,4.49386231296e-13,0.734895349174,0.265104650826
0.999998723627,1.27552532626e-06,6.22871456519e-10,2.24693214539e-10,5.23371184378e-15,1.53849020503e-12,5.54991941574e-13,0.734895307096,0.265104692904
0.999998723627,1.27552532626e-06,6.22871433547e-10,2.24693215885e-10,6.46363396215e-15,1.90003466777e-12,6.85414965365e-13,0.734895255131,0.265104744869
0.999998723627,1.27552532626e-06,6.22871405177e-10,2.24693217547e-10,7.98258769171e-15,2.34654169299e-12,8.46487356427e-13,0.734895190953,0.265104809047
0.999998723627,1.27552532626e-06,6.22871370139e-10,2.246932196e-10,9.8584954156e-15,2.89797728e-12,1.04541169332e-12,0.734895111694,0.265104888306
0.999998723627,1.27552532626e-06,6.22871326868e-10,2.24693222135e-10,1.21752412531e-14,3.57899933137e-12,1.2910831486e-12,0.734895013809,0.265104986191
0.999998723627,1.27552532626e-06,6.22871273428e-10,2.24693225267e-10,1.50364220551e-14,4.42006019428e-12,1.59448724217e-12,0.734894892922,0.265105107078
0.999998723627,1.27552532626e-06,6.22871207429e-10,2.24693229134e-10,1.85699798767e-14,5.45876826962e-12,1.96919106329e-12,0.734894743626,0.265105256374
0.999998723627,1.27552532626e-06,6.22871125921e-10,2.24693233909e-10,2.29339230714e-14,6.7415695544e-12,2.43194992481e-12,0.734894559245,0.265105440755
0.999998723627,1.27552532626e-06,6.22871025258e-10,2.24693239807e-10,2.83233918265e-14,8.32582427832e-12,3.00345657342e-12,0.734894331535,0.265105668465
0.999998723627,1.27552532626e-06,6.2287090094e-10,2.24693247091e-10,3.49793840756e-14,1.02823714456e-11,3.70926645266e-12,0.734894050315,0.265105949685
0.999998723627,1.27552532626e-06,6.22870747407e-10,2.24693256087e-10,4.31995319665e-14,1.26986958849e-11,4.58094038483e-12,0.734893703008,0.265106296992
0.999998723627,1.27552532626e-06,6.22870557794e-10,2.24693267197e-10,5.33514107424e-14,1.56828393139e-11,5.65745575604e-12,0.734893274085,0.265106725915
0.999998723627,1.27552532626e-06,6.22870323622e-10,2.24693280918e-10,6.58889751291e-14,1.93682301334e-11,6.98694928816e-12,0.734892744368,0.265107255632
0.999998723627,1.27552532626e-06,6.2287003442e-10,2.24693297863e-10,8.13728581456e-14,2.39196476595e-11,8.62886929892e-12,0.734892090169,0.265107909831
0.999998723627,1.27552532626e-06,6.22869677257e-10,2.2469331879e-10,1.00495439942e-13,2.95405870884e-11,1.06566336466e-11,0.734891282239,0.265108717761
0.999998723627,1.27552532626e-06,6.22869236161e-10,2.24693344635e-10,1.24111807522e-13,3.64823539172e-11,1.31609121445e-11,0.734890284452,0.265109715548
0.999998723627,1.27552532626e-06,6.22868691409e-10,2.24693376553e-10,1.53277989546e-13,4.50552935502e-11,1.62536801181e-11,0.734889052196,0.265110947804
0.999998723627,1.27552532626e-06,6.22868018642e-10,2.24693415972e-10,1.89298175634e-13,5.56426568106e-11,2.00732242061e-11,0.734887530376,0.265112469624
0.999998723627,1.27552532626e-06,6.22867187778e-10,2.24693464654e-10,2.33783031159e-13,6.87177191914e-11,2.47903240019e-11,0.734885650952,0.265114349048
0.999998723627,1.27552532626e-06,6.22866161666e-10,2.24693524776e-10,2.88721714416e-13,8.48649160304e-11,3.06158855844e-11,0.734883329902,0.265116670098
0.999998723627,1.27552532626e-06,6.22864894426e-10,2.24693599026e-10,3.56570815409e-13,1.04805933624e-10,3.78103677135e-11,0.734880463462,0.265119536538
0.999998723627,1.27552532626e-06,6.22863329397e-10,2.24693690725e-10,4.40364191533e-13,1.29431915246e-10,4.66954213293e-11,0.734876923495,0.265123076505
