1.000000000000000000e+00,6.324123398279382080e-01,6.834313857116379731e-01,-9.176979448756740210e-01,2.136504032235261169e-02
6.324123398279388741e-01,1.000000000000000000e+00,6.776500225998940419e-01,-6.798427090500330783e-01,-4.024026286335141145e-01
6.834313857116317559e-01,6.776500225998899340e-01,1.000000000000000000e+00,-8.548689102502484705e-01,-5.899948462876122290e-01
-9.176979448756736879e-01,-6.798427090500328562e-01,-8.548689102502541326e-01,1.000000000000000000e+00,1.283053029979724369e-01
2.136504032235628237e-02,-4.024026286335116720e-01,-5.899948462876091204e-01,1.283053029979686621e-01,1.000000000000000222e+00
