Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gn1_4pts,1,240,232,8,154.76936215335212,0.6671093196265178,0.8724459029044221,0.8680284449963501,-88.665319540037,-61.4435847766777,154.7693621533521,1213.3625314863973,0.816767604417877
