Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
un3_3pts,1,240,232,8,154.76936215335212,0.6671093196265178,0.9503089400755712,0.9485880375673659,-88.665319540037,-61.4435847766777,154.7693621533521,3114.631935578121,0.816767604417877
