0.000000000000000000e+00,2.177142455650918629e-01,2.962201067785228847e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.250549179560100477e+00,1.124849145729839802e+04,6.768627351379100446e-04
0.000000000000000000e+00,2.712647184061513506e-01,1.512737906007072475e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.730594449120866241e+00,1.509902024224400520e+04,8.490484576057061826e-04
0.000000000000000000e+00,6.164035275863301022e-01,5.546615723817843069e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.777911711942705697e-01,1.015569213850051165e+04,-1.724692362063316123e-04
0.000000000000000000e+00,7.173480851156558424e-01,5.640421856751985707e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.720463933345485863e-01,1.408601500028371811e+04,-3.484928396487299899e-04
0.000000000000000000e+00,6.375462559199718271e-01,4.861795732874312215e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.815420130585197356e-01,1.600808816191554070e+04,-4.115221989014685865e-04
0.000000000000000000e+00,5.752578303359044964e-01,4.607345313380227125e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.266010550407717039e+00,1.948608205352723598e+04,-3.809560613181121576e-04
0.000000000000000000e+00,3.402539748459680324e-01,4.363012044929994726e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.299195236940057896e+00,2.053653331093490124e+04,1.053702703481732179e-03
0.000000000000000000e+00,4.124925586961259438e-01,7.330138380477052573e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.767036447247487985e+00,2.694802882890403271e+04,1.225123499425317996e-03
0.000000000000000000e+00,-4.036098269551522399e-01,-6.112522211092464630e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.001615674883648222e-01,-5.613736620396375656e+03,-4.553771038080076144e-05
0.000000000000000000e+00,-5.166299765587020199e-01,-5.838866059875755354e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.780967877086645723e-01,-7.625906069450080395e+03,3.836280435127506879e-05
0.000000000000000000e+00,-7.306019331397511397e-03,-5.181546758491630378e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.230863577227874650e-01,-2.164900381863117218e+02,-1.734095002759626435e-05
0.000000000000000000e+00,-1.166845142083942910e-02,-6.095208073477582644e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.024447074071320740e-01,-3.514453720021992922e+02,-2.816117589889594006e-05
0.000000000000000000e+00,3.141379722707472039e-02,5.564067869173417336e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.122439196346772583e+00,1.026844083100557327e+03,7.979213119844870926e-05
0.000000000000000000e+00,-4.129465289308816012e-02,-4.684552885394917432e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.286064651449620122e+00,-1.398242969579994678e+03,-1.064431596155768157e-04
0.000000000000000000e+00,-1.383492697356354661e-02,-5.232676728183865755e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.387507211139679120e-01,-4.285459409086033702e+02,-3.387157862292032416e-05
0.000000000000000000e+00,2.141400980192780662e-02,5.653953519732913158e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.733662729546580739e-01,6.805747301457449794e+02,5.298805317405812156e-05
0.000000000000000000e+00,-4.120315443554032897e-01,-3.367351267318505759e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.082583752312383574e+00,-2.450539129931479692e+04,-1.149719708744643542e-04
0.000000000000000000e+00,4.426988348185413868e-01,3.757503292246985094e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.486990517099291420e+00,2.040899484936892986e+04,-1.713373629108754534e-04
0.000000000000000000e+00,5.041015902595374909e-02,6.037310617823022696e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.286124508636088848e-01,2.278193247437477112e+03,1.526453359757598809e-04
0.000000000000000000e+00,3.757089545118889179e-02,6.019406656250727572e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.315673735742524997e-01,1.635770135737955570e+03,1.119741774769686231e-04
0.000000000000000000e+00,3.142580901320227854e-02,6.560558993858829346e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.461206216575715588e-01,1.320860915169119835e+03,9.207533881173367567e-05
0.000000000000000000e+00,2.215075976643528927e-02,5.909070372510417890e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.805969199116452151e-01,9.024131300449371338e+02,6.394334923349965713e-05
0.000000000000000000e+00,-3.619166311128081404e-01,-5.620118043596636836e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.156234567175762784e+00,-2.376104362975060940e+04,-1.070016990447140558e-03
0.000000000000000000e+00,3.810794602640291129e-01,3.961015608204901950e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.926434339074182045e+00,2.675127709469944239e+04,1.009799367978544797e-03
0.000000000000000000e+00,3.776900260956950195e-01,1.347039407681919654e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.334962623689581740e+00,2.735255340368673205e+04,7.793729298925022647e-04
0.000000000000000000e+00,-3.740266072941225151e-01,-2.386606679338291404e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.625227852079393021e+00,-2.590583098674006760e+04,-4.500823902779461688e-04
0.000000000000000000e+00,-1.052244003856011301e-01,-3.928612920437515310e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.426188192598705662e+00,-3.882926612731069326e+03,-2.824866156810952231e-04
0.000000000000000000e+00,-6.213669878010392306e-02,-4.230207547594821982e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.672303087122841481e+00,-2.189205735705792904e+03,-1.634368592929429922e-04
