Name,FitNum,RedChiSq,lf,AlignMag,Temp,pA,pB,pC,dwB,dwC,kexAB,kexAC,kexBC,k12,k21,k13,k31,k23,k32,tau1,tau2,tau3,dG12,dG13,ddG12,ddG21,ddG13,ddG31,ddG23,ddG32,R1,R1b,R1c,R2,R2b,R2c,pA_err,pB_err,pC_err,dwB_err,dwC_err,kexAB_err,kexAC_err,kexBC_err,k12_err,k21_err,k13_err,k31_err,k23_err,k32_err,tau1_err,tau2_err,tau3_err,dG12_err,dG13_err,ddG12_err,ddG21_err,ddG13_err,ddG31_err,ddG23_err,ddG32_err,R1_err,R1b_err,R1c_err,R2_err,R2b_err,R2c_err
N3,1,0.99846181173535,70.923784,auto,298.15,0.996452479289,0.003547520711313,0.0,52.66872153848112,0.0,6864.640304173143,0.0,0.0,24.3524536548,6840.28785052,0.0,0.0,0.0,0.0,0.0410636239853,0.000146192678123,0.0,3.34040086091,0.0,15.5615773194,12.2211764584,0.0,0.0,0.0,0.0,2.5024021216732035,2.5024021216732035,2.5024021216732035,3.4588617343181705,3.4588617343181705,3.4588617343181705,7.31236498933e-05,7.312364989330864e-05,0.0,0.4242584677488135,0.0,267.23633032042517,0.0,0.0,1.07188810354,266.288773676,0.0,0.0,0.0,0.0,0.00180744046009,5.69120332778e-06,0.0,0.0348151090617,0.0,0.0260785776608,0.0230651166519,0.0,0.0,0.0,0.0,0.09973697893728413,0.09973697893728413,0.09973697893728413,0.4566292861454061,0.4566292861454061,0.4566292861454061
