0.000000000000000000e+00,9.483167889362206088e-03,2.727237921722166725e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.226164578532687510e-01,2.293608976602554321e+02,2.333869272194146358e-05
0.000000000000000000e+00,-1.341272061566134779e-02,-2.781523329262784117e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.873516452963069678e-01,-3.361344066411256790e+02,-3.353102499625203138e-05
0.000000000000000000e+00,9.114486547165048802e-02,1.607134715188347940e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.180034548048106258e+00,2.967346361875534058e+03,2.453075970021450407e-04
0.000000000000000000e+00,1.482696928388985425e-01,1.044096866602707285e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.723017023965407457e+00,5.216860318787395954e+03,3.971419958734292380e-04
0.000000000000000000e+00,2.064574488203938796e-01,3.249874324485744204e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.141667345211046403e+00,7.906054944790899754e+03,5.350855946869231090e-04
0.000000000000000000e+00,2.558902496089680567e-01,5.311749923977613329e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.346324246543317837e+00,1.061191241548955441e+04,6.071996618286731352e-04
0.000000000000000000e+00,-1.908645981855036644e-02,-2.748690375854922596e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.708563163954004538e-01,-4.962842350029386580e+02,-4.853615178965799544e-05
0.000000000000000000e+00,2.942570698745785793e-02,2.824277011514872093e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.187532716925346010e-01,8.005418360829353333e+02,7.610402093781594955e-05
0.000000000000000000e+00,4.027474545363324276e-02,2.426172885088179854e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.415160710395185761e-01,1.152795089960098267e+03,1.059775995951440619e-04
0.000000000000000000e+00,-6.695472159140386514e-02,-2.330751051570238985e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.629833082588065141e-01,-2.035758174895774573e+03,-1.786610804632979873e-04
0.000000000000000000e+00,-2.027555210485832912e-02,-2.304624422889967938e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.092688789040731079e-01,-4.450009669214487076e+02,-4.694535089131885472e-05
0.000000000000000000e+00,-3.812676081465594946e-02,-2.280112680661619429e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.417307868821794825e-01,-8.727213093191385269e+02,-8.989208440879612762e-05
0.000000000000000000e+00,-7.969193608906459392e-03,-2.509063305385169418e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.383215537360463876e-01,-1.633307944685220718e+02,-1.768281453898269155e-05
0.000000000000000000e+00,-1.357322229997831760e-02,-2.654355245757609172e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.872922551145031922e-01,-2.866365551352500916e+02,-3.085222423586316969e-05
0.000000000000000000e+00,1.798633716446972342e-01,3.304894184270513735e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.180816847601807051e+00,4.802606889739632607e+03,4.159431674900498769e-04
0.000000000000000000e+00,2.758818912167210202e-01,4.582324190413375312e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.428022231514974649e+00,7.378822270579636097e+03,5.608466285863219266e-04
0.000000000000000000e+00,-6.305109486884674652e-02,-1.717495854531215338e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.260691113678136022e+00,-1.519127127453917637e+03,-1.510150784976899325e-04
0.000000000000000000e+00,1.142346757249323580e-01,1.095109383053931351e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.807892081995436495e+00,2.908496442489326000e+03,2.740641045495377797e-04
0.000000000000000000e+00,6.104334449966919950e-03,2.919782327102411035e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.016038439583689779e-01,1.213362855464220047e+02,1.333602115267807820e-05
0.000000000000000000e+00,2.915926302954157667e-01,2.906615569078834671e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.009101333037759729e-01,3.006485810345038772e+03,-3.577067112705121539e-05
0.000000000000000000e+00,-2.036900253625937018e-01,-2.907140205145124945e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.378639705368676693e-01,-1.960940784350037575e+03,-1.982290328090309935e-05
