2.810797576163177146e+05,8.089744755394331577e+00,-1.002774006296595390e-02,-7.109860240087246552e+01,1.536633745575677246e+01
8.089744755394349340e+00,1.211254599112370975e-03,-1.221007712003871428e-07,-2.797428845309736078e-03,-8.526133447475251273e-03
-1.002774006296595737e-02,-1.221007712003867193e-07,8.554121849973330247e-10,9.520169811562444698e-07,-9.180780474301638964e-06
-7.109860240087247973e+01,-2.797428845309732175e-03,9.520169811562443639e-07,2.625666686217312251e-02,1.076313975461796330e-02
1.536633745575587895e+01,-8.526133447475275559e-03,-9.180780474301606777e-06,1.076313975461818534e-02,3.568898384603603757e-01
