Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
GN1,1,192,179,13,223.02647172512786,1.2459579425984797,0.5446675689605203,0.5114129532104458,56.80560295777748,97.10809897391393,223.02647172512795,489.81020573469834,1.1162248620230961
