Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
TN3,1,192,179,13,223.02647172512786,1.2459579425984797,0.5196257172875065,0.4845422022579423,56.80560295777748,97.10809897391393,223.02647172512795,464.27646056691685,1.1162248620230961
