Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
GN1,1,192,184,8,336.31743937910153,1.8278121705385952,0.3133719235706063,0.2833553956392667,124.41442482747853,149.68750255779912,336.31743937910153,489.81020573469834,1.3519660389738328
