9.999999999999997780e-01,1.294734724339509924e-01,4.590505226891250512e-03,6.516645020649022846e-02,-3.170976738158801655e-01,2.329716568085445083e-02,-9.110606262444484460e-02,-7.914107058137241635e-02,-4.569327713469276131e-01,2.796254387540891492e-02,-1.038131259631079051e-01,8.565109645038805619e-02
1.294734724339547949e-01,1.000000000000000000e+00,-8.406292930913474848e-01,4.975125588546698840e-01,-4.743642878252698342e-02,2.017344708946963716e-01,-5.137521367829257501e-01,-7.100368002233373721e-01,-2.332144777200701180e-01,-9.966829306280856893e-02,1.863496822393527486e-02,1.611664253556458481e-01
4.590505226888798480e-03,-8.406292930913511485e-01,1.000000000000000000e+00,-3.207550731164864333e-01,1.430373914199924990e-01,-2.576179781725727591e-01,1.678152689263073261e-01,6.631688255185367309e-01,-8.964992558995088512e-02,3.048407949944191286e-01,-5.337472992880784584e-02,1.190218198514321341e-01
6.516645020649032560e-02,4.975125588546659983e-01,-3.207550731164806601e-01,9.999999999999997780e-01,1.006214449818441936e-01,-1.261585093633758314e-01,-6.944765089793876189e-01,-2.204969342540296917e-01,-1.876373601285771242e-01,2.153706399434941188e-01,-3.613384316131326712e-02,5.890916301091979612e-01
-3.170976738158804986e-01,-4.743642878252744832e-02,1.430373914199929430e-01,1.006214449818442075e-01,1.000000000000000000e+00,-4.301269017581642040e-01,-9.631038958893811674e-02,8.135535102466583124e-03,-1.478981552687938794e-01,4.692734932938020798e-01,-7.437894589718231642e-02,5.156057783271417172e-02
2.329716568085535289e-02,2.017344708946981757e-01,-2.576179781725739248e-01,-1.261585093633746657e-01,-4.301269017581644261e-01,1.000000000000000000e+00,9.517250852683679929e-02,-8.501536728923857200e-02,-1.349728866997813581e-01,-8.338829254156469029e-01,2.889017960390455886e-01,-1.808839325592486239e-02
-9.110606262444573278e-02,-5.137521367829184227e-01,1.678152689262989439e-01,-6.944765089793860646e-01,-9.631038958893800572e-02,9.517250852683856177e-02,1.000000000000000000e+00,-8.669008815766783560e-02,2.374566715032295772e-01,-2.066440405997956309e-01,3.371289749704094868e-02,-8.904617722078018716e-01
-7.914107058137305473e-02,-7.100368002233418130e-01,6.631688255185383962e-01,-2.204969342540339938e-01,8.135535102465977705e-03,-8.501536728923769770e-02,-8.669008815766117426e-02,9.999999999999998890e-01,1.539491054628965294e-01,1.681005224092850178e-02,-2.401735967418356689e-03,3.929236059914965051e-01
-4.569327713469268915e-01,-2.332144777200687580e-01,-8.964992558995260596e-02,-1.876373601285770965e-01,-1.478981552687942402e-01,-1.349728866997808863e-01,2.374566715032297715e-01,1.539491054628949751e-01,1.000000000000000000e+00,-3.197596405990724144e-01,5.341886981811081597e-02,-2.014566609308326706e-01
2.796254387540914044e-02,-9.966829306281083101e-02,3.048407949944210715e-01,2.153706399434931473e-01,4.692734932938023018e-01,-8.338829254156471249e-01,-2.066440405997944096e-01,1.681005224093009773e-02,-3.197596405990720259e-01,1.000000000000000000e+00,-1.757212033646947669e-01,1.113431857783535178e-01
-1.038131259631077941e-01,1.863496822393626365e-02,-5.337472992880867156e-02,-3.613384316131267038e-02,-7.437894589718242744e-02,2.889017960390456996e-01,3.371289749704020622e-02,-2.401735967418913969e-03,5.341886981811072577e-02,-1.757212033646949334e-01,9.999999999999998890e-01,-1.668239705462156927e-02
8.565109645038837538e-02,1.611664253556384097e-01,1.190218198514386150e-01,5.890916301091948526e-01,5.156057783271379008e-02,-1.808839325592587199e-02,-8.904617722077986519e-01,3.929236059915019452e-01,-2.014566609308317269e-01,1.113431857783537537e-01,-1.668239705462198214e-02,1.000000000000000000e+00
