0.000000000000000000e+00,9.818778766244649887e+02,8.734571495263694640e-03,2.727216990189890389e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.226881798071037033e-01,1.723674553288859950e-03,1.772971502728760242e+02,1.995307055342576940e-05,-0.000000000000000000e+00,5.204449112786481898e-06
0.000000000000000000e+00,-1.377134793832898140e+03,-1.248593428806694591e-02,-2.782212259505456142e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.875677630723084133e-01,-2.349544607400604924e-03,-2.616666876450181007e+02,-2.906447352298909776e-05,-0.000000000000000000e+00,-7.210478085969324023e-06
0.000000000000000000e+00,8.989645594924688339e+03,9.045798130253439318e-02,1.607170025856445195e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.179957980082815050e+00,1.173518771868394504e-02,2.433377896085381508e+03,2.222797350547192987e-04,-0.000000000000000000e+00,3.835339939788829413e-05
0.000000000000000000e+00,1.456187909894436598e+04,1.500552948883212556e-01,1.043967117345306006e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.722884650257910044e+00,1.770469957681411119e-02,4.342552022464573383e+03,3.634794580254885701e-04,-0.000000000000000000e+00,5.804596319900585596e-05
0.000000000000000000e+00,2.016396601711213589e+04,2.142102389031119714e-01,3.251479664950554516e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.141458733741055109e+00,2.272196137503536273e-02,6.690709672793745995e+03,4.933662721479187491e-04,-0.000000000000000000e+00,7.399382472341891920e-05
0.000000000000000000e+00,2.462233627007901669e+04,2.739086067228665433e-01,4.852407930760049425e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.346396442567485252e+00,2.559652299124717464e-02,9.133029770061373711e+03,5.583180397937909057e-04,-0.000000000000000000e+00,8.165384405546943769e-05
0.000000000000000000e+00,-1.937056262835860252e+03,-1.789027976086746477e-02,-2.749087781489893967e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.709175737163549758e-01,-3.154406602556485400e-03,-3.894108616914600134e+02,-4.214267622699314749e-05,-0.000000000000000000e+00,-9.826536929099443662e-06
0.000000000000000000e+00,2.961289909720420837e+03,2.790775801817440421e-02,2.824206651952272384e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.186438152982124627e-01,4.583917831735903094e-03,6.338187854811549187e+02,6.674025782092586482e-05,-0.000000000000000000e+00,1.446884544905172606e-05
0.000000000000000000e+00,4.017502659149467945e+03,3.869961630526071172e-02,2.425799893797366380e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.413721472283820946e-01,5.915297810823879308e-03,9.220967344120144844e+02,9.385636918304657782e-05,-0.000000000000000000e+00,1.894978644795077319e-05
0.000000000000000000e+00,-6.639322106260806322e+03,-6.535592433811975022e-02,-2.331589743714784557e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.632264021072945992e-01,-9.244783056892540499e-03,-1.647456752456724644e+03,-1.601798457922433297e-04,-0.000000000000000000e+00,-2.999874685985444477e-05
0.000000000000000000e+00,-2.159709706552326679e+03,-1.818669365305272331e-02,-2.305045222544892081e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.093831965425317021e-01,-4.270900721684546542e-03,-3.370040192008018494e+02,-3.928183596275680735e-05,-0.000000000000000000e+00,-1.213770112935511436e-05
0.000000000000000000e+00,-3.951704555049538612e+03,-3.459859017953616916e-02,-2.279822199184474485e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.415512962544316800e-01,-7.328792228615557680e-03,-6.673849089741706848e+02,-7.597990758803636728e-05,-0.000000000000000000e+00,-2.133400847119320157e-05
0.000000000000000000e+00,-8.843118631243705750e+02,-6.989137846268520839e-03,-2.509078217514564724e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.385373649879117597e-01,-1.930668435182286658e-03,-1.218431761264801025e+02,-1.465094295531490891e-05,-0.000000000000000000e+00,-5.235580429924779933e-06
0.000000000000000000e+00,-1.475670494861900806e+03,-1.201737868299449126e-02,-2.654649817139010270e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.873857162767694096e-01,-3.076617360805981253e-03,-2.153045128732919693e+02,-2.547802818969782844e-05,-0.000000000000000000e+00,-8.618888577805790212e-06
0.000000000000000000e+00,1.640869257705658674e+04,1.737505675626528912e-01,3.308833931797616201e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.180746598583516604e+00,2.369736099886196948e-02,3.811530817274004221e+03,3.679770936555876973e-04,-0.000000000000000000e+00,7.056760636729975903e-05
0.000000000000000000e+00,2.273266427167877555e+04,2.735649187096891310e-01,5.117102280188110452e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.428035261933994882e+00,2.993248985422057931e-02,5.898536033911630511e+03,5.029197598658196808e-04,-0.000000000000000000e+00,8.394628504017291452e-05
0.000000000000000000e+00,-6.340291875064373016e+03,-5.824431594894568381e-02,-1.717183702802974832e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.260668443725078358e+00,-1.092655503381440019e-02,-1.175078638162463903e+03,-1.294817301107334027e-04,-0.000000000000000000e+00,-3.250910478890038603e-05
0.000000000000000000e+00,1.104309588510543108e+04,1.076322327927348999e-01,1.094880234100773064e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.807566003921643905e+00,1.751537779611132481e-02,2.279030630853027105e+03,2.384446616637924776e-04,-0.000000000000000000e+00,5.254391257063663318e-05
0.000000000000000000e+00,6.860637681633234024e+02,5.249467248121397409e-03,2.919840949390165807e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.015502726303369574e-01,1.552360695452448475e-03,8.998918745666742325e+01,1.095493869224017968e-05,-0.000000000000000000e+00,4.134992046910044107e-06
0.000000000000000000e+00,8.307686550687765703e+03,2.286469608945590204e-01,2.906664818382687088e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.009790152054743761e-01,9.514150684865886956e-03,1.991546735165058635e+03,3.246224822925160199e-05,-0.000000000000000000e+00,-1.942038698941977824e-05
0.000000000000000000e+00,-7.267839204534888268e+03,-1.475740850899307510e-01,-2.907108175384064630e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.378541442262562811e-01,-1.072620032688251755e-02,-1.252337234213948250e+03,-4.816159853657092773e-05,-0.000000000000000000e+00,2.410833745604901905e-05
0.000000000000000000e+00,-2.201968124446272850e+04,-2.460053351617908779e-01,-2.326533677119125513e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.082805818164176870e+00,-2.276434157119976501e-02,-8.230400930404663086e+03,-4.951350061739561575e-04,-0.000000000000000000e+00,-7.243342671294581011e-05
0.000000000000000000e+00,2.293523875591997057e+04,2.803522641112056735e-01,2.921877862768125778e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.939287047039391254e+00,2.179930366883646442e-02,9.619974871808663011e+03,4.204605807424949423e-04,-0.000000000000000000e+00,6.611811432494963281e-05
0.000000000000000000e+00,-1.903643858841061592e+04,-2.779300505572187552e-01,-8.621904498719151766e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.428836332599056735e+00,-1.659853522986997829e-02,-8.939422891408205032e+03,-2.010987200659655446e-04,-0.000000000000000000e+00,-4.551287970213614904e-05
0.000000000000000000e+00,1.578463154210895300e+04,3.066181194676632638e-01,1.424148625525341938e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.048697900257296256e+00,1.275037549735021439e-02,8.090621173787862062e+03,-1.153185063619405498e-05,-0.000000000000000000e+00,2.876497900402173863e-05
0.000000000000000000e+00,-1.298802724246308208e+04,-3.533726605119769659e-01,-1.841277777116784309e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.621172185438632729e-01,-9.964101514395248133e-03,-6.872496156126260757e+03,1.567541638078086502e-04,-0.000000000000000000e+00,-1.516183312485843965e-05
0.000000000000000000e+00,1.112070476761460304e+04,3.931960195760534904e-01,2.174554423705052919e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.760695392370630552e-01,8.490393534670466480e-03,5.554800937846302986e+03,-1.843464503926683918e-04,-0.000000000000000000e+00,4.580510745422108634e-06
0.000000000000000000e+00,9.560357831768691540e+03,3.685701800972762676e-01,2.377778257423531105e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.374529310935331705e-01,7.750015711353335467e-03,4.051038802795112133e+03,-1.093176652627855170e-04,-0.000000000000000000e+00,-4.110255743482116254e-06
0.000000000000000000e+00,8.641375014130026102e+03,3.011244598700387187e-01,2.592903953880441481e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.506619027661966870e-01,8.040820076483554471e-03,2.831891384262591600e+03,-2.167945425373994309e-05,-0.000000000000000000e+00,-1.170864885789010510e-05
0.000000000000000000e+00,-5.614302449055016041e+03,-2.293090579224262363e-02,-2.780782164805214229e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.875705448088783367e-01,-3.191769864444952282e-02,-2.374510585442185402e+02,-2.643193506396324159e-05,-0.000000000000000000e+00,-1.844226175516353865e-06
