-2.374055773825722016e-05,-3.817016650130757860e+00,-6.651539316214621067e+01,-3.938213931550708091e-01,-1.351204627233200395e-02
-1.238838669668886397e-04,-3.227446915386301907e+00,-3.848589904215186834e+02,-5.935014224686918638e-01,-1.180119224024110958e-01
-4.119445728705898040e-04,-2.764017262330109137e+00,-1.467971985466778278e+03,-1.144371426275032855e+00,-4.561878291888326054e-01
6.319015253529468345e-04,2.376848151850485813e+00,2.253306498259305954e+03,1.740305969767559802e+00,3.257621322572230027e-01
7.893126350410789073e-05,3.673281279877487204e+00,2.368085396885871887e+02,4.961033936487306839e-01,7.113757209867722919e-02
1.004701368181285144e-03,1.436348435777152543e+00,3.924184213250875473e+03,2.363054210790463294e+00,5.365205868532402222e-01
-1.166286163308777194e-03,-1.059753011837629919e-03,-4.465833517432212830e+03,-2.823073427446847194e+00,-8.007061000041792997e-01
-3.528021280364562349e-05,-3.587695104372489396e+00,-9.966103467345237732e+01,-4.834319396196033458e-01,-1.990695027336466041e-02
-5.455938684369639755e-04,-2.603310131191316490e+00,-2.875423663251101971e+03,-1.078842825515226034e+00,-9.115554665977113613e-01
1.324843493441717635e-03,4.193869763454881050e-01,5.960470359593629837e+03,2.746982354743678023e+00,7.758203757113112387e-01
-1.149395826457185344e-03,-3.703504461611301646e-01,-4.932214126348495483e+03,-2.454594523070262824e+00,-1.030470614417990260e+00
-1.976785333607411119e-04,-9.332440614653568778e-01,-8.087993585173040628e+03,-1.552068093317690911e+00,-9.777195470687507495e-01
-3.314123468022761370e-04,1.588884188060388336e+00,7.362190558426082134e+03,1.172736843691589037e+00,1.085417724372590431e+00
-1.006400128902733716e-03,-7.266064707242448229e-04,-6.991800645679235458e+03,-2.079388953253930694e+00,-7.667336877115049631e-01
-8.227702485691318693e-04,-3.245816240567943045e-01,-9.081980891779065132e+03,-2.167786750827827902e+00,-1.001746590838328288e+00
-3.335564012090289337e-04,3.153579926945425882e+00,3.982674955550581217e+03,5.818417638725946750e-01,1.221642981459525990e+00
-6.093805703891499168e-05,3.549625206636557007e+00,2.832954491924494505e+03,4.815927530760121811e-01,9.800303531816920710e-01
6.159014808562783766e-04,-2.107987406548593956e+00,-6.212817460214719176e+03,-8.746545491483797008e-01,-1.199240614337012234e+00
5.976323778274358553e-04,-2.674510373113097916e+00,-5.207819915164262056e+03,-7.102997415078864396e-01,-1.308966885547799164e+00
-2.470822779554443906e-04,-3.467298705292531480e+00,-9.126648157164454460e+02,-6.382237679282772858e-01,-3.016327500061015132e-01
9.342922938577139381e-05,3.678232095750763708e+00,2.842619933560490608e+02,4.954522124956673435e-01,4.876147144055554411e-02
9.292098600408129131e-05,3.830822614665531756e+00,1.914344891313463449e+03,3.979708286315393195e-01,7.015507238652779476e-01
1.358116240992783921e-04,3.852189644100335819e+00,1.216790456089132931e+03,3.161746375656063202e-01,4.539835596611201396e-01
8.140806796311782787e-04,1.020594645991671268e+00,5.774236926510930061e+03,1.691596014838564921e+00,1.283124389524982867e+00
7.037922785060470683e-04,1.950897800675816418e+00,4.730949304575566202e+03,1.437202877135444146e+00,1.318931270691674040e+00
-1.488530993187028991e-03,-1.247204892435905795e-03,-6.785256898529827595e+03,-3.061549954858211020e+00,-1.047916083077020666e+00
1.372025797995134731e-04,3.395866247829661955e+00,4.273267699815332890e+02,6.224603759212737897e-01,7.089910066662197252e-02
1.846511282291248056e-04,3.802347176565190168e+00,7.968060050979256630e+02,3.937837707162451517e-01,2.797675190955362101e-01
1.310940931754733612e-04,3.922519202433357943e+00,4.998893246762454510e+02,3.207982568750465391e-01,1.719599060551072200e-01
2.128889465627169058e-04,3.108989475273987502e+00,6.839311318248510361e+02,8.203727713953128386e-01,1.090427030494321853e-01
1.668907538171814965e-04,3.972608139798088800e+00,5.642140680328011513e+02,5.371173177328911752e-01,1.831428740226845597e-01
-1.282510781804532081e-03,-1.149360940700074572e-03,-7.327059103295207024e+03,-2.535594501606791784e+00,-9.386679910851328801e-01
-9.204333551363642332e-04,-3.117185054018029589e-01,-7.800818637527525425e+03,-2.071244691786843006e+00,-1.066369429165933358e+00
4.675496577592866995e-04,1.074523745844137901e+00,8.415714323859661818e+03,1.781163846712915166e+00,1.390526188160748244e+00
9.794351119631235225e-05,1.760507375457782686e+00,6.944774672508239746e+03,1.296430894245826249e+00,1.511168213010188666e+00
1.042307768679107501e-04,2.309264560774418662e+00,5.020010832689702511e+03,9.567534325569797549e-01,1.403085469247288719e+00
2.527479391717402666e-04,3.006619735510814628e+00,3.570773510456085205e+03,7.975938958345796248e-01,1.165802234766796897e+00
2.838835315301374150e-04,3.274855466560298467e+00,2.117621298592537642e+03,6.032994132480761218e-01,7.398101025855613466e-01
-2.500499984602160540e-04,-3.657850392422541397e+00,-1.319306403852999210e+03,-4.949961479920009788e-01,-4.679132721068104406e-01
