Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gn1_4pts,1,240,227,13,118.79246733304618,0.5233148340662828,0.902096476320624,0.8964648577018988,-141.17200246166158,-97.53431592724223,118.79246733304616,1213.3625314863973,0.7234050276755634
