Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
un3_3pts,1,240,227,13,118.79246733304618,0.5233148340662828,0.961859869869023,0.9596659685783031,-141.17200246166158,-97.53431592724223,118.79246733304616,3114.631935578121,0.7234050276755634
