Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
un3_4pts,1,196,184,12,104.46217303826094,0.5677292012948965,0.7829016116293385,0.7686656517361803,-97.63585020211022,-60.0033923241309,104.46217303826094,481.1743367707923,0.7534780695513947
