Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
gn1_4pts,1,196,184,12,104.46217303826094,0.5677292012948965,0.8197530751633934,0.8079336046823045,-97.63585020211022,-60.0033923241309,104.46217303826094,579.5503758688568,0.7534780695513947
