Folder,Offset,SLP,R1p,R1p_err,RedChiSq
939,2799,800,2.5210786209514477,0.33899873450750323,0.13614655947963153
938,2488,800,2.8952445398512707,0.32582947949271485,0.3244508133877141
933,933,800,3.9422875545265468,0.3587828059060453,7.33988490336512
932,622,800,5.4425986052330355,0.3614431821446947,2.100739660547183
931,311,800,7.327348553173067,0.4053955461797788,0.08744024110703735
930,10,800,8.722220349852265,0.4260932468943316,0.6829642203442903
937,2177,800,2.8480430559917544,0.3205240944115112,2.6027994675625217
936,1866,800,2.778205508020389,0.2991335098826624,0.3710293145965174
935,1555,800,2.9910564563993614,0.3260126649118553,0.41532587116516057
934,1244,800,3.7436525013812854,0.3035842406963889,0.6111653852240403
995,3500,1800,3.3349359032318193,0.34317818048486765,1.5653189041074762
994,2800,1800,3.716142494226816,0.3103901507238504,1.0755191214949964
997,4900,1800,3.100964066767506,0.351187981261357,4.019718232153129
996,4200,1800,3.0245534406855055,0.31829517143373875,8.774174379651765
991,700,1800,6.332596656260391,0.398130504339661,5.52624644972666
990,10,1800,7.775138041680168,0.411785292958171,1.8267877406045852
993,2100,1800,4.042794854381995,0.33579045236287064,1.9787497009970327
992,1400,1800,4.857087510585176,0.3444822170751327,0.918139443477259
998,5600,1800,2.526958510486544,0.31041660271469196,3.8150831707111115
928,-2488,800,3.3429229395992905,0.3117623624569818,3.8894959095701243
929,-2799,800,3.2945385682977193,0.31796291628089784,2.9572234761311935
920,-10,800,9.849023302150949,0.4800041747106284,3.6754587364008358
921,-311,800,9.122641880541508,0.44816342096085265,0.25009925975538705
922,-622,800,8.362254824140619,0.43647949870113967,0.546484036211384
923,-933,800,6.5895648105992075,0.40428255467359475,0.2531572590057959
924,-1244,800,5.893042341570762,0.3840735642309693,0.8903987378154408
925,-1555,800,4.556962234324891,0.36358785768188173,13.641364573638336
926,-1866,800,4.000978748886485,0.35521810319910896,0.6301829385615748
927,-2177,800,3.5763748860371,0.33973312105115416,0.03279055407070243
988,-5600,1800,3.0771156080586355,0.32590702538382077,0.1212409656983471
982,-1400,1800,6.906886129119057,0.39767127352536985,0.6302290486209103
983,-2100,1800,5.189715985535846,0.4109527378054365,0.7943468055118249
980,-10,1800,8.87735782321213,0.4252402788526033,1.9305012729792876
981,-700,1800,8.680907806355181,0.46123487889799536,1.2966530511428962
986,-4200,1800,3.1759467683090463,0.33107399144452065,1.2981477188777473
987,-4900,1800,3.1882447938036815,0.31407010639777083,0.27191837427046356
984,-2800,1800,4.542576061089022,0.3464574588276706,0.43921757794194
985,-3500,1800,3.6830108086162534,0.3324363641269957,4.806793326638663
919,2097,600,2.51269581706222,0.30311485604942934,0.8039880392127762
918,1864,600,2.581817949062333,0.30853630071912636,0.14790833714678922
915,1165,600,3.075839591506346,0.3156926646881628,0.6169025616996162
914,932,600,3.7333479615309138,0.33130034316422613,1.9434069568252903
917,1631,600,2.814432232718779,0.3285360126085436,4.772403189945965
916,1398,600,2.9031564825293517,0.3080057420328881,1.5505627469232648
911,233,600,7.727214162037342,0.3902954386792283,1.073543328844293
910,10,600,8.807810884597286,0.41915469241567466,2.1039654678358
913,699,600,4.554324402470093,0.3256217664594077,1.9301601470854701
912,466,600,5.803995488052641,0.4017602952251263,5.380811746356504
902,-466,600,7.73801271712143,0.3807359616015426,0.6017573394868935
903,-699,600,6.476681446382662,0.362774012037627,4.081957980763148
900,-10,600,9.863690702666947,0.4728121697976732,1.078827465211595
901,-233,600,9.488129807612022,0.4709785104315209,0.7769639914789512
