G,GS,ES1,ES2,Mis,FT,FA,fT,fA
0.915244685656,0.0844727219983,7.11922838448e-05,0.000211398555284,1.41295419564e-09,1.42384509047e-07,4.22796593491e-07,0.251927229002,0.748072770998
0.915244685416,0.0844727219762,7.11922849477e-05,0.000211398549596,1.74499840331e-09,1.75844854377e-07,5.22153628845e-07,0.251927272915,0.748072727085
0.915244685319,0.0844727219673,7.11922863253e-05,0.000211398542618,2.15507298538e-09,2.17168373399e-07,6.44859481449e-07,0.251927327148,0.748072672852
0.915244684601,0.084472721901,7.11922879801e-05,0.000211398533862,2.66151507006e-09,2.68202907789e-07,7.96401077497e-07,0.251927394126,0.748072605874
0.915244684231,0.0844727218669,7.1192290064e-05,0.000211398523168,3.28697101137e-09,3.31230540426e-07,9.83554748488e-07,0.251927476843,0.748072523157
0.915244683302,0.0844727217811,7.11922926008e-05,0.000211398509851,4.05940904418e-09,4.09069639897e-07,1.21468922574e-06,0.251927578998,0.748072421002
0.915244682081,0.0844727216684,7.1192295728e-05,0.000211398493387,5.01336993297e-09,5.05200886982e-07,1.50013983829e-06,0.25192770516,0.74807229484
0.915244681685,0.0844727216318,7.11922996766e-05,0.000211398473312,6.19151151389e-09,6.23922915762e-07,1.8526706351e-06,0.25192786097,0.74807213903
0.915244680227,0.0844727214973,7.11923044778e-05,0.000211398448295,7.64651617265e-09,7.70544526126e-07,2.28804508206e-06,0.251928053395,0.748071946605
0.915244678514,0.0844727213392,7.11923104142e-05,0.00021139841742,9.44344663983e-09,9.51622070667e-07,2.82573086869e-06,0.25192829104,0.74807170896
0.915244676525,0.0844727211557,7.11923177553e-05,0.000211398379318,1.16626553307e-08,1.17525261821e-06,3.48977029057e-06,0.251928584531,0.748071415469
0.915244673917,0.0844727209149,7.11923268098e-05,0.000211398332227,1.44033773947e-08,1.45143600855e-06,4.30985512486e-06,0.251928946991,0.748071053009
0.915244671021,0.0844727206476,7.11923380175e-05,0.000211398274145,1.77881681319e-08,1.79252198418e-06,5.32265402309e-06,0.251929394628,0.748070605372
0.915244667027,0.084472720279,7.11923518264e-05,0.000211398202318,2.19683831325e-08,2.2137623824e-06,6.5734517013e-06,0.251929947457,0.748070052543
0.915244662795,0.0844727198884,7.11923689348e-05,0.000211398113772,2.71309463102e-08,2.73399308506e-06,8.11817317556e-06,0.251930630199,0.748069369801
0.915244656777,0.084472719333,7.11923900022e-05,0.000211398004236,3.35067082033e-08,3.37647618413e-06,1.00258833497e-05,0.25193147338,0.74806852662
0.915244649686,0.0844727186785,7.11924160469e-05,0.000211397869038,4.13807686474e-08,4.16994004203e-06,1.2381873633e-05,0.251932514702,0.748067485298
0.915244640884,0.0844727178661,7.11924482086e-05,0.000211397702059,5.11052248983e-08,5.1498636807e-06,1.52914731542e-05,0.251933800724,0.748066199276
0.915244630074,0.0844727168684,7.11924879328e-05,0.000211397495854,6.31149155669e-08,6.36006292985e-06,1.88847546263e-05,0.251935388945,0.748064611055
0.915244616541,0.0844727156194,7.11925369778e-05,0.00021139724115,7.79468639981e-08,7.85464917117e-06,2.33223444725e-05,0.251937350373,0.748062649627
0.915244600103,0.0844727141022,7.11925975694e-05,0.000211396926655,9.62642905455e-08,9.70044818879e-06,2.88025959511e-05,0.251939772698,0.748060227302
0.915244579901,0.0844727122377,7.11926724075e-05,0.00021139653828,1.18886266917e-07,1.19799871105e-05,3.55704442263e-05,0.251942764213,0.748057235787
0.915244554493,0.0844727098927,7.1192764796e-05,0.000211396058534,1.46824338384e-07,1.47951827965e-05,4.39283367798e-05,0.251946458646,0.748053541354
0.915244523415,0.0844727070243,7.11928789182e-05,0.000211395466122,1.81327751001e-07,1.82718962798e-05,5.42497239832e-05,0.251951021137,0.748048978863
0.915244484906,0.0844727034701,7.11930198474e-05,0.000211394734472,2.23939304364e-07,2.25655562997e-05,6.69957067086e-05,0.251956655609,0.748043344391
0.91524443733,0.0844726990791,7.11931938914e-05,0.000211393830893,2.76564326903e-07,2.78681026867e-05,8.27355763867e-05,0.251963613871,0.748036386129
0.915244378529,0.084472693652,7.11934088283e-05,0.000211392714981,3.41555854736e-07,3.44165587538e-05,0.000102172151502,0.251972206849,0.748027793151
0.9152443062,0.0844726869764,7.11936742923e-05,0.000211391336926,4.21819819814e-07,4.25036141852e-05,0.000126173021969,0.251982818453,0.748017181547
0.915244216864,0.0844726787311,7.11940021308e-05,0.00021138963507,5.20944944459e-07,5.24906886796e-05,0.000155809065227,0.25199592268,0.74800407732
0.915244106007,0.0844726684996,7.11944069569e-05,0.000211387533223,6.43363142746e-07,6.4824056179e-05,0.000192401906249,0.252012104715,0.747987895285
0.915243969617,0.0844726559114,7.11949069371e-05,0.000211384937664,7.94547589021e-07,8.00547440834e-05,0.00023758236732,0.252032086961,0.747967913039
0.915243800983,0.0844726403473,7.11955243666e-05,0.000211381732261,9.81257285631e-07,9.88630865784e-05,0.000293362403187,0.252056761119,0.747943238881
0.915243592751,0.0844726211285,7.1196286847e-05,0.000211377773833,1.21183904171e-06,0.000122089015062,0.000362223562615,0.252087227732,0.747912772268
0.91524333555,0.08447259739,7.11972284352e-05,0.00021137288553,1.49660031318e-06,0.000150769415757,0.000447225660133,0.252124844895,0.747875155105
0.915243018545,0.084472568132,7.11983912359e-05,0.000211366849178,1.84826950871e-06,0.000186184189196,0.000552140108211,0.252171288213,0.747828711787
0.915242626493,0.0844725319474,7.11998270835e-05,0.000211359395002,2.28256422611e-06,0.000229913015092,0.000681613246054,0.252228624552,0.747771375448
0.915242142077,0.0844724872381,7.12016000807e-05,0.000211350190329,2.81889267675e-06,0.000283905278279,0.000841366027393,0.252299402685,0.747700597315
0.915241544063,0.0844724320443,7.12037893594e-05,0.000211338824579,3.48121939209e-06,0.000350566152889,0.00103843755947,0.252386764535,0.747613235465
0.915240805628,0.0844723638903,7.12064925306e-05,0.000211324790901,4.29913353873e-06,0.000432862499522,0.00128148121776,0.252494581547,0.747505418453
0.915239893997,0.084472279751,7.12098300632e-05,0.000211307463956,5.30916702623e-06,0.000534453014739,0.00158112330883,0.252627621506,0.747372378494
0.915238767749,0.0844721758037,7.12139504989e-05,0.000211286072056,6.55642043149e-06,0.000659848000262,0.00195039539005,0.252791752183,0.747208247817
