G,GS,ES1,ES2,Mis,FT,FA,fT,fA
0.998501557154,0.00149344672156,1.25865344922e-06,3.73744886943e-06,2.49805115933e-11,2.51730586358e-09,7.47488861412e-09,0.251927228718,0.748072771282
0.998501557147,0.00149344672155,1.25865346904e-06,3.73744876983e-06,3.0850931325e-11,3.10887249013e-09,9.2314845442e-09,0.251927272564,0.748072727436
0.998501557138,0.00149344672153,1.25865349352e-06,3.73744864682e-06,3.8100899435e-11,3.83945714188e-09,1.14008789977e-08,0.251927326715,0.748072673285
0.998501557128,0.00149344672152,1.25865352375e-06,3.73744849491e-06,4.70546096562e-11,4.74172898543e-09,1.40800788293e-08,0.251927393591,0.748072606409
0.998501557117,0.0014934467215,1.25865356108e-06,3.7374483073e-06,5.81124411775e-11,5.85603440505e-09,1.73888870851e-08,0.251927476182,0.748072523818
0.998501557106,0.00149344672149,1.2586536072e-06,3.73744807562e-06,7.17688621886e-11,7.23220112984e-09,2.14752598874e-08,0.251927578182,0.748072421818
0.998501557086,0.00149344672146,1.25865366414e-06,3.73744778947e-06,8.86345407365e-11,8.93176632037e-09,2.65219220718e-08,0.251927704153,0.748072295847
0.998501557068,0.00149344672143,1.25865373447e-06,3.73744743609e-06,1.09463651608e-10,1.10307282409e-08,3.27545373225e-08,0.251927859726,0.748072140274
0.99850155704,0.00149344672139,1.25865382133e-06,3.73744699966e-06,1.35187600277e-10,1.36229445505e-08,4.045179802e-08,0.251928051858,0.748071948142
0.99850155701,0.00149344672134,1.25865392859e-06,3.73744646067e-06,1.66956671915e-10,1.68243291577e-08,4.99578857934e-08,0.251928289142,0.748071710858
0.998501556967,0.00149344672128,1.25865406107e-06,3.73744579501e-06,2.0619146781e-10,2.07780352807e-08,6.16978596749e-08,0.251928582186,0.748071417814
0.998501556928,0.00149344672122,1.25865422468e-06,3.73744497296e-06,2.54646429186e-10,2.56608564452e-08,7.61966595195e-08,0.251928944096,0.748071055904
0.99850155686,0.00149344672112,1.25865442673e-06,3.73744395766e-06,3.14488288853e-10,3.16911315875e-08,9.41025737643e-08,0.251929391052,0.748070608948
0.998501556798,0.00149344672102,1.25865467628e-06,3.73744270385e-06,3.88392958663e-10,3.9138507669e-08,1.16216219905e-07,0.251929943041,0.748070056959
0.998501556704,0.00149344672088,1.25865498445e-06,3.73744115534e-06,4.79665184866e-10,4.83359962032e-08,1.43526331976e-07,0.251930624745,0.748069375255
0.998501556593,0.00149344672072,1.25865536505e-06,3.73743924294e-06,5.92386321684e-10,5.96948626267e-08,1.77253952945e-07,0.251931466645,0.748068533355
0.998501556457,0.00149344672051,1.25865583509e-06,3.73743688114e-06,7.31596830262e-10,7.37230139801e-08,2.18907004425e-07,0.251932506384,0.748067493616
0.998501556284,0.00149344672026,1.25865641558e-06,3.7374339643e-06,9.03521662856e-10,9.10477066545e-08,2.70347668263e-07,0.251933790451,0.748066209549
0.998501556079,0.00149344671995,1.2586571325e-06,3.73743036205e-06,1.1158486092e-09,1.12443588866e-07,3.33875584471e-07,0.251935376258,0.748064623742
0.998501555815,0.00149344671955,1.25865801788e-06,3.73742591325e-06,1.37807204947e-09,1.38867330677e-07,4.12330572721e-07,0.251937334705,0.748062665295
