GS,ES1,ES2,Mis,FT,FA,fT,fA
0.996878061065,0.00194373333955,0.00117819548126,1.5609644104e-08,3.88746509853e-06,2.35639038179e-06,0.622606514642,0.377393485358
0.996878049292,0.00194373331074,0.0011781954723,1.92779102352e-08,4.8010188668e-06,2.91014193083e-06,0.622606504104,0.377393495896
0.996878038085,0.00194373328165,0.00117819546517,2.38082188644e-08,5.92925751213e-06,3.59402500576e-06,0.622606491091,0.377393508909
0.996878035481,0.00194373326764,0.00117819546964,2.94031502077e-08,7.32263190757e-06,4.43862050689e-06,0.622606475019,0.377393524981
0.996878047057,0.00194373327919,0.00117819549265,3.63128909084e-08,9.04344883195e-06,5.48169583504e-06,0.62260645517,0.37739354483
0.996878023222,0.00194373321909,0.001178195476,4.48464191694e-08,1.11686564797e-05,6.7698933485e-06,0.622606430657,0.377393569343
0.996878023572,0.00194373320295,0.00117819549064,5.53853276475e-08,1.37932868516e-05,8.36081699812e-06,0.622606400383,0.377393599617
0.996878002915,0.0019437331419,0.0011781954838,6.84008781571e-08,1.70347029516e-05,1.03256068109e-05,0.622606362995,0.377393637005
0.996877987819,0.0019437330868,0.00117819548765,8.44750831376e-08,2.10378487408e-05,1.27521212169e-05,0.62260631682,0.37739368318
0.996877981392,0.00194373304258,0.00117819550685,1.04326726839e-07,2.59817291694e-05,1.57488650234e-05,0.622606259795,0.377393740205
0.996877935513,0.00194373291399,0.00117819548572,1.28843501467e-07,3.20874129111e-05,1.94498404265e-05,0.622606189369,0.377393810631
0.996877910809,0.00194373281749,0.0011781954974,1.59121719988e-07,3.96279217253e-05,2.4020541682e-05,0.622606102393,0.377393897607
0.996877870984,0.00194373268015,0.00117819550081,1.96515315755e-07,4.89404322058e-05,2.96653515493e-05,0.622605994977,0.377394005023
0.996877824791,0.00194373251636,0.00117819550855,2.42696402826e-07,6.04413559787e-05,3.66366826917e-05,0.62260586232,0.37739413768
0.996877778942,0.00194373233593,0.00117819553135,2.99730042356e-07,7.4644956817e-05,4.52462632574e-05,0.622605698488,0.377394301512
0.99687769787,0.00194373206541,0.00117819553061,3.70166570148e-07,9.21863397118e-05,5.58790729466e-05,0.622605496156,0.377394503844
0.996877616976,0.00194373176883,0.00117819555243,4.57155673897e-07,0.000113849854216,6.90105615877e-05,0.622605246278,0.377394753722
0.996877502704,0.00194373137453,0.00117819556239,5.64587187757e-07,0.000140604147995,8.52278997222e-05,0.62260493768,0.37739506232
0.996877376741,0.00194373091713,0.00117819559262,6.97265081474e-07,0.000173645481835,0.000105256238372,0.622604556564,0.377395443436
0.996877215669,0.00194373034151,0.00117819562344,8.61122225347e-07,0.000214451191312,0.000129991121503,0.62260408589,0.37739591411
0.996877005246,0.0019437296082,0.00117819564791,1.06348570684e-06,0.000264845725413,0.000160538525479,0.622603504614,0.377396495386
0.996876749819,0.00194372871122,0.00117819568338,1.31340448551e-06,0.000327082190856,0.000198264302637,0.622602786747,0.377397213253
0.996876458049,0.00194372764964,0.00117819575517,1.62205402534e-06,0.000403943037806,0.000244855235504,0.622601900195,0.377398099805
0.996876080293,0.00194372630462,0.00117819582325,2.00323590192e-06,0.000498864353756,0.000302394413482,0.622600805325,0.377399194675
0.996875605929,0.00194372462825,0.00117819589807,2.4739950697e-06,0.000616089391716,0.000373454348736,0.622599453193,0.377400546807
0.996875024324,0.00194372256618,0.00117819599547,3.05538198829e-06,0.000760858070693,0.000461211925422,0.622597783361,0.377402216639
0.996874310541,0.00194372002832,0.00117819612106,3.77339383987e-06,0.000939640919207,0.00056959033186,0.622595721195,0.377404278805
0.996873432016,0.00194371689991,0.0011781962797,4.66013695922e-06,0.0011604278688,0.000703434306793,0.622593174535,0.377406825465
0.996872336276,0.00194371301536,0.0011781964629,5.75526232116e-06,0.00143308468241,0.000868726484332,0.622590029589,0.377409970411
0.996870985555,0.00194370822287,0.00117819669209,7.10773857724e-06,0.00176979288571,0.00107285450936,0.622586145851,0.377413854149
0.996869333526,0.0019437023356,0.00117819699416,8.77804143864e-06,0.0021855925306,0.00132494072121,0.622581349848,0.377418650152
0.996867266622,0.00194369501293,0.00117819733567,1.08408569344e-05,0.0026990516311,0.00163624898028,0.622575427414,0.377424572586
0.996864735249,0.00194368601096,0.00117819778247,1.33884216246e-05,0.00333309223923,0.0020206869913,0.622568114169,0.377431885831
0.996861584229,0.00194367484536,0.00117819830487,1.65346443358e-05,0.0041160081222,0.00249542560266,0.622559083777,0.377440916223
0.996857718864,0.00194366110703,0.00117819898077,2.04202003129e-05,0.0050827199923,0.00308166337319,0.622547933477,0.377452066523
0.996852932087,0.00194364411506,0.00117819979979,2.52188167385e-05,0.00627632039962,0.00380556865924,0.622534166264,0.377465833736
0.996847033414,0.00194362315582,0.00117820082624,3.11450398115e-05,0.00774997687142,0.00469944180809,0.622517168949,0.377482831051
0.996839742564,0.00194359726024,0.00117820208618,3.84638206304e-05,0.00956927168101,0.00580314651013,0.622496185182,0.377503814818
0.996830740708,0.0019435652849,0.00117820364402,4.7502355631e-05,0.0118150782325,0.00716587325784,0.622470282299,0.377529717701
0.996819604954,0.0019435257611,0.00117820554465,5.86647021762e-05,0.0145870907421,0.00884830918907,0.622438310631,0.377561689369
0.996805872509,0.00194347699128,0.00117820791356,7.24498302891e-05,0.0180081521182,0.0109253075318,0.622398853646,0.377601146354
0.996788900138,0.00194341673965,0.00117821082061,8.94738967635e-05,0.0222295459313,0.0134891653527,0.622350166964,0.377649833036
0.996767938414,0.00194334233342,0.00117821440459,0.000110497755517,0.0274374595955,0.0166536474656,0.622290103932,0.377709896068
0.996742069399,0.00194325048765,0.00117821884495,0.000136460906971,0.0338608496144,0.0205589149846,0.622216025077,0.377783974923
0.996710121823,0.00194313707379,0.0011782243174,0.000168523392315,0.041780980076,0.0253775507774,0.622124688332,0.377875311668
0.996670675248,0.00194299704653,0.0011782310676,0.00020811750285,0.051542943502,0.0313219109416,0.622012116573,0.377987883427
0.996621934218,0.00194282409851,0.00117823934685,0.000257011555969,0.0635694891467,0.0386530616,0.621873438711,0.378126561289
0.99656175095,0.00194261058186,0.0011782495427,0.000317388594085,0.0783775166038,0.0476916102371,0.621702700477,0.378297299523
0.996487444518,0.00194234700528,0.00117826209242,0.000391943385134,0.0965975483317,0.0588307575173,0.621492641279,0.378507358721
0.996395702037,0.00194202165716,0.00117827752195,0.000484002007935,0.118996463125,0.0725519388136,0.621234434329,0.378765565671
0.996282409408,0.00194162005074,0.00117829643598,0.00059766916904,0.146503613272,0.0894434158649,0.620917388991,0.379082611009
0.996142552465,0.00194112445732,0.00117831963287,0.000738009662439,0.180240222591,0.110222163043,0.620528617491,0.379471382509
0.995969872066,0.00194051290125,0.00117834797818,0.000911271530079,0.221551480475,0.135759260988,0.620052673391,0.379947326609
0.995756700517,0.00193975843889,0.00117838255141,0.00112516057241,0.272040192146,0.167108878924,0.619471177482,0.380528822518
0.995493575945,0.00193882792328,0.00117842459896,0.00138917736861,0.333599755597,0.205540508595,0.618762458962,0.381237541038
0.995168816796,0.00193768059749,0.00117847551925,0.00171503062443,0.408442950075,0.25257358858,0.617901256913,0.382098743087
0.99476806094,0.00193626651283,0.00117853689562,0.00211714338035,0.499121214521,0.310012766804,0.616858550056,0.383141449944
0.994273595357,0.00193452442334,0.00117861037939,0.00261327139026,0.608526794757,0.379980681085,0.615601611145,0.384398388855
0.993663675659,0.00193237953896,0.0011786976636,0.00322525705069,0.739867812162,0.464943361642,0.614094414336,0.385905585664
0.992911515809,0.0019297405193,0.00117880016539,0.00397994488829,0.896603730913,0.567720698694,0.612298554053,0.387701445947
0.991984295845,0.00192649640397,0.00117891881297,0.00491028993997,1.0823276221,0.69147150779,0.610174852306,0.389825147694
0.990841741273,0.00192251265594,0.00117905337011,0.00605669143385,1.30058159398,0.839638806196,0.607685822392,0.392314177608
0.989434591576,0.00191762701834,0.00117920160464,0.00746858877602,1.55459605464,1.01583775575,0.604799099809,0.395200900191
0.987702646476,0.0019116447197,0.00117935781253,0.00920635449754,1.84695117641,1.22366607701,0.601491825253,0.398508174747
0.985572633901,0.00190433372004,0.00117951080279,0.0113435180048,2.17917280543,1.46641784451,0.597755758856,0.402244241144
0.982955611318,0.00189541976383,0.00117964072477,0.013969340751,2.55129164682,1.74668734795,0.593602632755,0.406397367245
0.979743959277,0.00188458181256,0.00117971442007,0.0171917446883,2.96141323862,2.0658644306,0.589068962066,0.410931037934
0.975808307393,0.00187144911865,0.00117967919522,0.0211405672058,3.40536204172,2.42354828169,0.584219322785,0.415780677215
0.97099390356,0.00185559974424,0.00117945379649,0.0259710481621,3.87646655573,2.81693951901,0.57914707586,0.42085292414
0.965117135277,0.00183656272216,0.00117891673522,0.0318673868659,4.36554782432,3.24031056166,0.57397174688,0.42602825312
0.957962199581,0.00181382462445,0.00117789130669,0.0390460755388,4.86114907564,3.68468272541,0.568832758333,0.431167241667
0.949278475986,0.00178684206539,0.00117612758047,0.0477585569631,5.35000933866,4.13784390145,0.563879858095,0.436120141905
0.938779127143,0.00175506091496,0.00117328219151,0.0582925309237,5.81773941841,4.58480426037,0.559261234373,0.440738765627
0.926142175317,0.00171794319299,0.00116889864459,0.0709709959004,6.24962092192,5.00870969415,0.555110800619,0.444889199381
0.911014803037,0.00167500005146,0.00116239159694,0.0861477923399,6.63142131851,5.39212163976,0.551536376718,0.448463623282
0.893022910175,0.00162582986032,0.00115304170491,0.104198219722,6.95012883172,5.71847576217,0.548610447205,0.451389552795
0.8717867804,0.00157015680866,0.00114000732876,0.125503077592,7.19453752635,5.97347213469,0.546364842641,0.453635157359
0.846945021899,0.00150786765709,0.00112236122314,0.150424744071,7.35567648486,6.14617777133,0.544790096626,0.455209903374
0.818187319964,0.0014390429896,0.00109915682316,0.179274493649,7.42712099427,6.2297051892,0.543839461269,0.456160538731
0.785294978192,0.00136398044089,0.00106952336386,0.212271497635,7.40524497874,6.22144611189,0.543436769021,0.456563230979
0.74818761681,0.00128321162494,0.0010327837554,0.249496409898,7.28947423968,6.12295008737,0.543486700237,0.456513299763
0.706969178435,0.00119751048894,0.000988577748882,0.290844768964,7.08253124015,5.93956332226,0.543885717172,0.456114282828
0.661966285831,0.00110789383404,0.0009369700767,0.335988905808,6.7906243123,5.67994497768,0.544532022107,0.455467977893
0.61374774182,0.00101560715497,0.000878517626314,0.384358129209,6.42346052067,5.35550138163,0.545333330216,0.454666669784
0.563116762317,0.000922090163159,0.000814276609172,0.435146914909,5.99396995451,4.97973894533,0.546211860476,0.453788139524
0.511069593976,0.000828914064722,0.00074573845853,0.487355793779,5.51765106562,4.56749782652,0.547106554859,0.452893445141
0.45872367082,0.000737692505598,0.000674701768375,0.539863922427,5.01156062843,4.1340737637,0.547972990561,0.452027009439
0.407224102458,0.000649972881822,0.000603099498799,0.591522777986,4.49305260336,3.69426984186,0.54878168454,0.45121831546
0.357644985631,0.00056712535998,0.000532813463969,0.64125505864,3.9784683261,3.26148797902,0.549515516177,0.450484483823
0.310903163225,0.000490249317667,0.0004655093245,0.688141047227,3.48199880222,2.84698782315,0.550166876363,0.449833123637
0.267698610199,0.000420113754952,0.000402518226272,0.731478856652,3.01489713447,2.45941866027,0.550734968079,0.449265031921
0.228487513217,0.000357138408202,0.000344776566919,0.770810556064,2.58511766815,2.10466365262,0.551223498781,0.448776501219
0.193487741122,0.000301415002913,0.00029282350897,0.805918077697,2.19737509616,1.78598298375,0.551638856482,0.448361143518
0.162707917158,0.00025275662273,0.000246841527116,0.836792698605,1.85351255356,1.50436840613,0.551988761903,0.448011238097
0.135991197881,0.000210763874834,0.000206724382528,0.863591348652,1.55306255131,1.25902334444,0.552281334527,0.447718665473
0.11306360875,0.000174894575369,0.000172155019217,0.88658936475,1.29387106238,1.04787321743,0.552524489347,0.447475510653
0.0935790919442,0.000144526821364,0.000142679746267,0.906133737124,1.07268425538,0.868033330822,0.552725580996,0.447274419004
0.0771576825201,0.000119011292469,0.000117772075897,0.922605598098,0.885649920075,0.716202096638,0.552891222681,0.447108777319
0.0634145422168,9.77100684265e-05,9.68820848402e-05,0.936390874146,0.728704196977,0.588960048122,0.553027221986,0.446972778014
0.0519802186797,8.00228873704e-05,7.94715577274e-05,0.947860375374,0.597846963603,0.482979748388,0.553138590091,0.446861409909
0.0425132297229,6.54026101994e-05,6.50365324987e-05,0.957356520703,0.489319200932,0.395158431217,0.553229593543,0.446770406457
0.034706755289,5.33625512325e-05,5.31200444671e-05,0.965186748807,0.399704265412,0.322691361531,0.553303827576,0.446696172424
0.028291030539,4.34779753476e-05,4.33176344817e-05,0.971622219674,0.325973040218,0.26310189966,0.553364297394,0.446635702606
0.0230327432661,3.53836021749e-05,3.52777537277e-05,0.976896612039,0.265489507555,0.214241304918,0.553413499096,0.446586500904
0.0187327824701,2.87690388769e-05,2.86992527692e-05,0.981209809581,0.215993562255,0.174271498865,0.553453495517,0.446546504483
0.0152229615051,2.33729759936e-05,2.33270138839e-05,0.984730383924,0.175569291784,0.141637099463,0.553485984611,0.446514015389
0.0123623938118,1.89770919063e-05,1.89468463587e-05,0.987599679706,0.142607327466,0.115033400893,0.553512359532,0.446487640468
0.0100338372691,1.54000792575e-05,1.53801898276e-05,0.989935455578,0.115765492899,0.0933734994761,0.553533760417,0.446466239583
0.00814023658363,1.24920932986e-05,1.24790213987e-05,0.991834827493,0.0939308127569,0.0757568811731,0.553551118419,0.446448881581
0.00660159583016,1.01297877907e-05,1.01212004932e-05,0.99337815342,0.0761847001018,0.0614408245855,0.553565192757,0.446434807243
0.00535220144713,8.21194363528e-06,8.20630449278e-06,0.994631375137,0.0617717606912,0.0498148932759,0.553576601638,0.446423398362
0.00433822190335,6.65571255328e-06,6.65201053278e-06,0.995648520481,0.0500726568178,0.0403788187887,0.553585847904,0.446414152096
0.00351565712802,5.39342227664e-06,5.3909925442e-06,0.996473697274,0.0405808155129,0.0327235625662,0.553593340211,0.446406659789
0.00284860727379,4.36988827581e-06,4.36829389543e-06,0.997142683933,0.0328826942555,0.0265152993764,0.553599410432,0.446400589568
0.00230782623447,3.54017339078e-06,3.53912733283e-06,0.997685203877,0.0266412482864,0.0214820176311,0.553604327937,0.446395672063
