GS,ES1,ES2,Mis,FT,FA,fT,fA
0.999493790686,0.000504851680683,1.35519715153e-06,2.53103438917e-09,1.00969208088e-06,2.71039422164e-09,0.997322809566,0.00267719043394
0.999493790122,0.000504851677226,1.35519733659e-06,3.12582745043e-09,1.24696643755e-06,3.34733729721e-09,0.997322802192,0.00267719780791
0.999493789357,0.000504851672923,1.35519756506e-06,3.8603968702e-09,1.53999854401e-06,4.13396222294e-09,0.997322793085,0.00267720691472
0.999493788145,0.000504851667473,1.35519784685e-06,4.76759008603e-09,1.90189056562e-06,5.10544435197e-09,0.997322781838,0.00267721816159
0.999493787204,0.000504851661024,1.35519819562e-06,5.88797368528e-09,2.34882320305e-06,6.30522531354e-09,0.997322767949,0.00267723205138
0.999493785949,0.000504851653012,1.35519862623e-06,7.27164739241e-09,2.90077889385e-06,7.78695560858e-09,0.997322750795,0.00267724920515
0.999493783956,0.000504851642893,1.35519915742e-06,8.98048435954e-09,3.58243484203e-06,9.61689375108e-09,0.99732272961,0.00267727038987
0.999493782176,0.000504851630741,1.35519981437e-06,1.10908979322e-08,4.42426571294e-06,1.18768692426e-08,0.997322703447,0.0026772965527
0.99949377927,0.000504851615375,1.35520062474e-06,1.36972585524e-08,5.46390513621e-06,1.46679418319e-08,0.997322671137,0.00267732886336
0.999493776428,0.000504851596775,1.35520162657e-06,1.69161137241e-08,6.747826734e-06,1.81149208617e-08,0.997322631234,0.00267736876635
0.999493772472,0.00050485157358,1.35520286321e-06,2.0891399543e-08,8.33341943268e-06,2.23719466235e-08,0.997322581954,0.00267741804551
0.999493767671,0.000504851544975,1.35520439058e-06,2.58008770556e-08,1.02915494422e-05,2.76293836096e-08,0.997322521096,0.00267747890371
0.99949376136,0.000504851509457,1.35520627637e-06,3.18640810466e-08,1.27097226099e-05,3.41223337842e-08,0.997322445939,0.00267755406119
0.999493754025,0.000504851465823,1.35520860594e-06,3.93521368815e-08,1.56959874573e-05,4.2141150918e-08,0.997322353123,0.00267764687702
0.999493744645,0.000504851411773,1.35521148252e-06,4.85998841356e-08,1.93837515403e-05,5.20444261416e-08,0.997322238501,0.00267776149901
0.99949373307,0.000504851345026,1.35521503511e-06,6.00208494146e-08,2.39377238873e-05,6.42750260646e-08,0.997322096951,0.00267790304868
0.999493719206,0.000504851262812,1.35521942314e-06,7.41257376305e-08,2.95612449736e-05,7.93799009238e-08,0.99732192215,0.00267807784957
0.99949370205,0.000504851161259,1.35522484232e-06,9.15452685885e-08,3.65053256645e-05,9.80345493864e-08,0.997321706291,0.00267829370892
0.999493680711,0.000504851035766,1.35523153478e-06,1.13058380173e-07,4.50797897226e-05,1.21073235469e-07,0.997321439735,0.00267856026512
0.999493653982,0.000504850880592,1.35523979947e-06,1.39627058992e-07,5.56670033353e-05,1.49526310513e-07,0.997321110584,0.00267888941612
0.999493621645,0.000504850689292,1.35525000726e-06,1.72439356166e-07,6.87387833488e-05,1.8466631248e-07,0.997320704152,0.00267929584761
0.999493581522,0.000504850452944,1.35526261362e-06,2.12962510736e-07,8.48772059163e-05,2.28064907633e-07,0.997320202316,0.00267979768379
