GS,ES1,ES2,Mis,FT,FA,fT,fA
0.999335955013,0.000488001176946,0.000176040414427,3.32020795687e-09,9.76001176253e-07,3.52080675606e-07,0.734895349174,0.265104650826
0.999335954301,0.000488001162025,0.000176040415155,4.10045673909e-09,1.20536107404e-06,4.34819591696e-07,0.734895307096,0.265104692904
0.99933595316,0.00048800114347,0.000176040416009,5.06406393778e-09,1.48862034854e-06,5.37002130511e-07,0.734895255131,0.265104744869
0.999335951051,0.000488001120213,0.00017604041694,6.25411875288e-09,1.83844524775e-06,6.63197531222e-07,0.734895190953,0.265104809047
0.999335951022,0.000488001092748,0.000176040418543,7.723836359e-09,2.27047854051e-06,8.1904880071e-07,0.734895111694,0.265104888306
0.999335949406,0.000488001058057,0.000176040420245,9.53893742947e-09,2.80403894858e-06,1.01152503796e-06,0.734895013809,0.265104986191
0.999335947538,0.000488001015276,0.000176040422369,1.17805870041e-08,3.46298497685e-06,1.24923306984e-06,0.734894892922,0.265105107078
0.999335944172,0.000488000961924,0.000176040424806,1.45490238346e-08,4.27678167609e-06,1.54280230269e-06,0.734894743626,0.265105256374
0.999335940622,0.000488000896331,0.000176040427922,1.79680427451e-08,5.28181809739e-06,1.90536002353e-06,0.734894559245,0.265105440755
0.99933593703,0.000488000815711,0.00017604043191,2.21905302294e-08,6.52303426316e-06,2.35311837981e-06,0.734894331535,0.265105668465
0.99933593089,0.000488000715313,0.000176040436535,2.74053008807e-08,8.05593039099e-06,2.90609928872e-06,0.734894050315,0.265105949685
0.999335925125,0.000488000592209,0.000176040442568,3.38455406207e-08,9.94904823817e-06,3.5890297144e-06,0.734893703008,0.265106296992
0.999335917803,0.000488000440078,0.000176040449982,4.17992335571e-08,1.22870352292e-05,4.43244726231e-06,0.734893274085,0.265106725915
0.999335907669,0.000488000251662,0.000176040458947,5.16220394926e-08,1.5174428482e-05,5.47406559867e-06,0.734892744368,0.265107255632
0.999335893888,0.000488000018352,0.000176040469795,6.37531974152e-08,1.87403275992e-05,6.76046067964e-06,0.734892090169,0.265107909831
0.999335882202,0.000487999732818,0.000176040484132,7.87351666521e-08,2.31441650361e-05,8.34915322124e-06,0.734891282239,0.265108717761
0.999335863078,0.000487999377894,0.000176040501012,9.72378813142e-08,2.85828308449e-05,1.03111802063e-05,0.734890284452,0.265109715548
0.999335841098,0.000487998940364,0.000176040522147,1.2008870812e-07,3.52994713229e-05,1.27342709371e-05,0.734889052196,0.265110947804
0.999335812389,0.000487998399252,0.000176040547973,1.48309439442e-07,4.35943516781e-05,1.57267687331e-05,0.734887530376,0.265112469624
0.999335779143,0.000487997732061,0.000176040580258,1.83161982584e-07,5.3838268857e-05,1.94224742086e-05,0.734885650952,0.265114349048
0.999335736775,0.000487996907444,0.000176040619898,2.26204781088e-07,6.64891097351e-05,2.39866257044e-05,0.734883329902,0.265116670098
0.999335684385,0.000487995889016,0.000176040668842,2.79362496779e-07,8.21122930685e-05,2.96232845541e-05,0.734880463462,0.265119536538
0.999335620586,0.000487994631708,0.000176040729447,3.45012061752e-07,0.000101406001655,3.65844541789e-05,0.734876923496,0.265123076504
0.999335540566,0.000487993078347,0.000176040804076,4.2608894741e-07,0.000125232324111,4.51813398764e-05,0.73487255177,0.26512744823
0.999335442277,0.000487991160231,0.000176040896336,5.26218403134e-07,0.000154655685829,5.57982516211e-05,0.734867152893,0.265132847107
0.999335320558,0.000487988791227,0.000176041010217,6.4987752081e-07,0.000190990263915,6.89097683506e-05,0.734860485588,0.265139514412
0.999335170583,0.000487985865728,0.000176041150918,8.02595372275e-07,0.000235858475776,8.5101928378e-05,0.734852251939,0.265147748061
0.999334983819,0.00048798225206,0.000176041324407,9.91200149542e-07,0.000291263104376,0.000105098386993,0.734842084103,0.265157915897
0.999334755833,0.000487977790601,0.000176041539129,1.22412435579e-06,0.000359676213365,0.000129792703843,0.734829527923,0.265170472077
0.999334474433,0.000487972280958,0.00017604180433,1.51178163922e-06,0.000444148703691,0.000160288187769,0.734814022715,0.265185977285
0.999334124612,0.000487965475705,0.000176042131432,1.86703210941e-06,0.000548445242706,0.000197947064003,0.734794876336,0.265205123664
0.999333695568,0.000487957073093,0.000176042535905,2.30575688136e-06,0.000677210330276,0.000244451131856,0.73477123445,0.26522876555
0.999333162949,0.000487946695163,0.000176043034906,2.84756738199e-06,0.000836172500264,0.000301876572363,0.734742042656,0.265257957344
0.999332505989,0.000487933879797,0.000176043651262,3.5166811061e-06,0.00103239519951,0.000372786192419,0.734705999837,0.265294000163
0.999331694364,0.000487918054168,0.000176044412325,4.34300262815e-06,0.00127458457743,0.000460343108498,0.734661500746,0.265338499254
0.999330692475,0.000487898512008,0.000176045352187,5.36345797307e-06,0.00157346654269,0.000568450800321,0.734606565387,0.265393434613
0.999329455185,0.000487874380917,0.000176046512722,6.62364142979e-06,0.00194224774806,0.000701925540445,0.734538752245,0.265461247755
0.999327928249,0.00048784458483,0.000176047945871,8.17984770484e-06,0.00239717782865,0.000866708535455,0.73445505181,0.26554494819
0.999326041045,0.000487807793991,0.000176049715087,1.01015790094e-05,0.00295823301998,0.0010701266802,0.734351756088,0.265648243912
0.999323711335,0.000487762370028,0.000176051899525,1.24746375039e-05,0.00364994423264,0.00132121272509,0.734224299027,0.265775700973
0.999320833096,0.000487706289588,0.000176054596027,1.54049383526e-05,0.00450239519863,0.00163109782006,0.734067061773,0.265932938227
0.99931728156,0.000487637060202,0.000176057925085,1.90232099921e-05,0.00555241840199,0.00201349201436,0.733873135742,0.266126864258
0.999312895435,0.000487551605284,0.000176062033934,2.34907848289e-05,0.00684501668143,0.00248527110698,0.733634035376,0.266365964624
0.999307479822,0.000487446135152,0.000176067104712,2.9006730117e-05,0.00843503641055,0.00306719157397,0.733339351463,0.266660648537
0.999300794069,0.000487315981455,0.000176073361669,3.58166224661e-05,0.0103891109669,0.0037847585964,0.732976335115,0.267023664885
0.999292540207,0.000487155396481,0.000176081080561,4.42233359286e-05,0.0127878793361,0.00466927569488,0.732529402036,0.267470597964
0.999282352623,0.000486957310459,0.000176090600756,5.46002919604e-05,0.0157284597348,0.00575910750075,0.731979547167,0.268020452833
0.999269777624,0.000486713032935,0.000176102338544,6.74077114947e-05,0.019327117281,0.00710118918147,0.731303661415,0.268696338585
0.999254259558,0.000486411896889,0.000176116805149,8.32125184842e-05,0.0237220026548,0.00875281630659,0.73047374592,0.26952625408
0.999235111975,0.000486040824611,0.00017613462626,0.000102712666135,0.0290757472737,0.0107837456051,0.729456025999,0.270543974001
0.999211492313,0.000485583813324,0.000176156566983,0.000126766798055,0.0355775757746,0.0132786289711,0.728209977828,0.271790022172
0.999182364714,0.000485021322118,0.000176183560152,0.000156430305484,0.043444433523,0.0163397868403,0.7266872974,0.2733127026
0.999146454257,0.000484329552415,0.000176216739114,0.000192998999648,0.0529204330373,0.0200903003936,0.724830864593,0.275169135407
0.999102201617,0.000483479620553,0.000176257476925,0.000238061772238,0.0642737191061,0.0246773615333,0.722573785997,0.277426214003
