GS,ES1,ES2,Mis,FT,FA,fT,fA
0.998149353171,0.00162568216542,0.000224950673598,9.25316419509e-09,3.25131442326e-06,4.49900393525e-07,0.878445208993,0.121554791007
0.998149353495,0.00162568215808,0.000224950679376,1.14276577713e-08,4.01535881071e-06,5.55626723497e-07,0.878444873794,0.121555126206
0.998149348006,0.00162568213943,0.000224950685185,1.41131572496e-08,4.9589459835e-06,6.86198599091e-07,0.878444459827,0.121555540173
0.998149352233,0.00162568213432,0.00022495069484,1.74297492461e-08,6.12426457754e-06,8.47454662378e-07,0.878443948585,0.121556051415
0.99814934737,0.00162568211159,0.00022495070449,2.15257401667e-08,7.56341525959e-06,1.0466055709e-06,0.878443317211,0.121556682789
0.998149339985,0.00162568208126,0.000224950716098,2.65842888371e-08,9.34073929558e-06,1.29255644893e-06,0.87844253748,0.12155746252
0.998149336632,0.00162568205321,0.000224950731734,3.28315964935e-08,1.15356932947e-05,1.59630504086e-06,0.878441574536,0.121558425464
0.998149326868,0.0016256820094,0.000224950749776,4.0547021105e-08,1.42463985236e-05,1.9714333992e-06,0.878440385337,0.121559614663
0.998149317662,0.00162568195995,0.000224950772701,5.00755703468e-08,1.75940235911e-05,2.43471518172e-06,0.878438916732,0.121561083268
0.998149306882,0.00162568189984,0.000224950801147,6.184332832e-08,2.17281942718e-05,3.00686552403e-06,0.878437103089,0.121562896911
0.998149292353,0.00162568182361,0.000224950836003,7.6376508768e-08,2.68336719363e-05,3.71346713483e-06,0.87843486337,0.12156513663
0.998149271338,0.00162568172448,0.000224950878358,9.43249854344e-08,3.31385965146e-05,4.5861139193e-06,0.878432097515,0.121567902485
0.998149249771,0.00162568160919,0.000224950931655,1.16491353109e-07,4.09246596518e-05,5.66382327353e-06,0.878428681985,0.121571318015
0.998149223054,0.00162568146667,0.000224950997459,1.43866815126e-07,5.05396564559e-05,6.99477992635e-06,0.878424464266,0.121575535734
0.998149190462,0.00162568129132,0.000224951078817,1.77675507657e-07,6.24129711535e-05,8.63848943474e-06,0.878419256083,0.121580743917
0.998149149725,0.00162568107397,0.000224951179185,2.19429238086e-07,7.70746753956e-05,1.06684371798e-05,0.878412825045,0.121587174955
0.998149095694,0.00162568079948,0.000224951302301,2.7099508687e-07,9.51790754657e-05,1.31753715121e-05,0.878404884344,0.121595115656
0.998149029666,0.00162568046163,0.000224951454507,3.34678898711e-07,0.000117533734425,1.62713574895e-05,0.878395080063,0.121604919937
0.99814895818,0.00162568006077,0.000224951644748,4.13328392867e-07,0.000145135223205,2.00947815224e-05,0.878382975564,0.121617024436
0.99814885928,0.00162567954841,0.000224951877303,5.10460488013e-07,0.000179213129329,2.48165287893e-05,0.878368032284,0.121631967716
0.998148738791,0.00162567891835,0.00022495216488,6.30418586028e-07,0.000221284210911,3.06476103175e-05,0.878349586138,0.121650413862
0.998148585552,0.00162567813299,0.000224952519039,7.78566772339e-07,0.000273218942054,3.78485743631e-05,0.878326818567,0.121673181433
0.998148412489,0.00162567718944,0.000224952960071,9.61529702747e-07,0.000337323229766,4.67411229144e-05,0.878298721065,0.121701278935
0.998148184304,0.00162567600063,0.000224953501488,1.18748876748e-06,0.000416438567038,5.77224397583e-05,0.878264051808,0.121735948192
0.99814789771,0.00162567452465,0.000224954169057,1.4665479872e-06,0.000514064658527,7.12828713443e-05,0.878221282731,0.121778717269
0.998147559336,0.00162567272718,0.000224954997011,1.81118581534e-06,0.000634509158326,8.80277271394e-05,0.878168535185,0.121831464815
0.998147134458,0.00162567049593,0.000224956017955,2.23681301907e-06,0.000783070035192,0.00010870415025,0.878103501958,0.121896498042
0.998146614599,0.00162566774827,0.00022495727991,2.76246186081e-06,0.000966257064083,0.000134234238897,0.878023353267,0.121976646733
0.998145965256,0.001625664343,0.000224958836764,3.41163699055e-06,0.00119205959195,0.000165755827795,0.87792462408,0.12207537592
0.99814516667,0.00162566014299,0.000224960760218,4.21336650021e-06,0.00147026881466,0.000204672693205,0.877803080141,0.122196919859
0.998144175731,0.00162565494837,0.000224963134603,5.20349969794e-06,0.0018128631079,0.000252716284672,0.877653560265,0.122346439735
0.998142962347,0.00162564855005,0.000224966069278,6.42631009937e-06,0.00223446545615,0.000312021583699,0.877469793164,0.122530206836
0.998141450381,0.00162564062633,0.000224969690516,7.93647452119e-06,0.00275288108723,0.000385220166018,0.877244188466,0.122755811534
0.998139593054,0.00162563085686,0.000224974164896,9.80151798885e-06,0.00338972256015,0.000475554269136,0.876967604097,0.123032395903
0.998137292638,0.00162561878098,0.000224979689128,1.21048318617e-05,0.00417112545398,0.000587016240621,0.876629096337,0.123370903663
0.9981344618,0.00162560388413,0.000224986513637,1.49494021393e-05,0.00512855426909,0.000724518748966,0.87621566539,0.12378433461
0.998130958312,0.0016255854749,0.000224994939919,1.84624120467e-05,0.00629968962565,0.000894101814011,0.875712018967,0.124287981033
0.998126632015,0.00162556274101,0.000225005346004,2.28009269862e-05,0.00772938086862,0.00110318389195,0.87510039022,0.12489960978
0.99812129299,0.00162553467211,0.000225018197667,2.81589132751e-05,0.00947063754549,0.0013608649341,0.874360465072,0.125639534928
0.998114692263,0.00162549999713,0.000225034066751,3.47759044876e-05,0.0115856282967,0.00167829027891,0.87346949777,0.12653050223
0.998106542124,0.00162545717878,0.000225053663739,4.29477031077e-05,0.0141466589656,0.00206908477522,0.872402721189,0.127597278811
0.998096481773,0.00162540431001,0.000225077864525,5.30395916396e-05,0.0172371218517,0.00254986633638,0.871134186156,0.128865813844
0.998084049084,0.00162533900934,0.000225107746635,6.55026419187e-05,0.0209524609543,0.00314084743632,0.869638183956,0.130361816044
0.99806869884,0.00162525837819,0.000225144645841,8.08938509452e-05,0.0254012927431,0.0038665311064,0.867891404353,0.132108595647
0.998049748566,0.00162515882345,0.000225190208652,9.99009908744e-05,0.0307069600681,0.00475650383133,0.865875937985,0.134124062015
0.998026342547,0.00162503588905,0.000225246463918,0.000123373277693,0.0370099769736,0.00584632255167,0.863583122751,0.136416877249
0.997997439834,0.00162488410108,0.000225315918273,0.000152359217989,0.0444719978145,0.0071784854542,0.861018038943,0.138981961057
0.997961747782,0.00162469669318,0.000225401661891,0.000188153295053,0.0532820508737,0.00880346720331,0.858204175853,0.141795824147
0.99791767519,0.0016244653256,0.000225507506339,0.000232353553891,0.0636657498772,0.0107807929002,0.85518746072,0.14481253928
0.997863251046,0.00162417970177,0.000225638148466,0.000286932599227,0.0758979676526,0.0131801235522,0.85203854984,0.14796145016
0.997796050116,0.00162382713909,0.000225799377038,0.000354325106981,0.0903190556397,0.0160823400683,0.848852170018,0.151147829982
0.99771307298,0.00162339199675,0.000225998319105,0.000437535625986,0.10735419866,0.0195806514737,0.845742509224,0.154257490776
0.997610631001,0.00162285502812,0.00022624374798,0.000540271315749,0.127535071046,0.023781833524,0.842834258396,0.157165741604
0.997484156252,0.00162219251068,0.000226546447009,0.000667105236853,0.151522686077,0.0288078320193,0.840249823915,0.159750176085
0.997328029919,0.00162137528628,0.000226919664439,0.000823677099539,0.18013024953,0.0347981496268,0.838094222247,0.161905777753
0.997135311167,0.00162036749753,0.000227379648641,0.00101693972419,0.214344731424,0.041913641622,0.836439913655,0.163560086345
0.996897467011,0.00161912515996,0.000227946303974,0.00125546129566,0.25534563454,0.0503425412035,0.83531407101,0.16468592899
0.996603967049,0.00161759432316,0.000228643954581,0.00154979529527,0.304518739762,0.0603096205164,0.834690426834,0.165309573166
0.996241854199,0.00161570897769,0.000229502258972,0.00191293245508,0.363461488608,0.0720893222254,0.834486997998,0.165513002002
0.995795203878,0.00161338854531,0.0002305572699,0.00236085143027,0.433974986561,0.0860234000188,0.834569871294,0.165430128706
0.995244423203,0.00161053486439,0.000231852635384,0.00291318750431,0.518035670222,0.10254313713,0.83476210287,0.16523789713
0.994565489267,0.0016070288401,0.000233440957223,0.00359404170734,0.617737916474,0.122195665914,0.834855899471,0.165144100529
0.993728934957,0.00160272649027,0.000235385232731,0.00443295456571,0.735197683132,0.145673296532,0.834625842041,0.165374157959
0.992698714436,0.00159745469389,0.000237760342905,0.00546607129299,0.87240809014,0.173844078951,0.833841129236,0.166158870764
