GS,ES1,ES2,Mis,FT,FA,fT,fA
0.996665786743,0.000839974277017,0.00249422183202,1.66709805452e-08,1.67994786343e-06,4.98843757474e-06,0.251927228713,0.748072771287
0.996665781815,0.000839974286097,0.00249422175323,2.05886605429e-08,2.07473543333e-06,6.16071844294e-06,0.251927272559,0.748072727441
0.996665779476,0.000839974300468,0.00249422166531,2.54269952095e-08,2.5622979983e-06,7.60848431336e-06,0.251927326708,0.748072673292
0.996665771999,0.00083997431435,0.00249422154524,3.14023380837e-08,3.16443761394e-06,9.39647356347e-06,0.251927393582,0.748072606418
0.996665766062,0.000839974334272,0.00249422140521,3.87818861363e-08,3.90807983474e-06,1.16046379289e-05,0.251927476171,0.748072523829
0.996665755606,0.000839974356244,0.00249422122446,4.78956270974e-08,4.82647763748e-06,1.43317172397e-05,0.251927578169,0.748072421831
0.996665744548,0.000839974384942,0.00249422100587,5.91510960965e-08,5.96069843158e-06,1.76996546527e-05,0.251927704136,0.748072295864
0.996665731542,0.000839974420934,0.00249422073754,7.30515985887e-08,7.36146035514e-06,2.1859048896e-05,0.251927859705,0.748072140295
0.996665714895,0.000839974464889,0.00249422040469,9.02187164399e-08,9.09140016576e-06,2.699588785e-05,0.251928051833,0.748071948167
0.996665695523,0.000839974520175,0.00249421999659,1.11420103013e-07,1.12278740738e-05,3.33398642831e-05,0.251928289111,0.748071710889
0.996665668846,0.000839974586134,0.0024942194857,1.37603808859e-07,1.3866416617e-05,4.11746450156e-05,0.251928582148,0.748071417852
0.996665637774,0.000839974669171,0.00249421885943,1.69940676253e-07,1.71250125597e-05,5.08505534254e-05,0.251928944048,0.748071055952
0.996665596517,0.000839974769294,0.00249421807879,2.09876692335e-07,2.11493722048e-05,6.28002301875e-05,0.251929390993,0.748070609007
0.99666554872,0.000839974895604,0.00249421712259,2.59197650519e-07,2.61194468343e-05,7.75579744619e-05,0.251929942969,0.748070057031
0.996665487981,0.000839975050155,0.0024942159374,3.20108999442e-07,3.22574743249e-05,9.57836257559e-05,0.251930624655,0.748069375345
0.996665415409,0.000839975243082,0.0024942144798,3.95334464359e-07,3.98379160435e-05,0.000118292057126,0.251931466534,0.748068533466
0.99666532263,0.00083997547869,0.00249421267179,4.8823783323e-07,4.91997274035e-05,0.0001460895909,0.251932506247,0.748067493753
0.996665209845,0.000839975771179,0.00249421044339,6.02973373938e-07,6.07615125932e-05,0.000180418967902,0.251933790282,0.748066209718
0.996665070415,0.000839976132283,0.00249420769098,7.44671582728e-07,7.50402381155e-05,0.000222814867794,0.251935376049,0.748064623951
0.996664899082,0.000839976578971,0.00249420429392,9.19668590868e-07,9.26743434496e-05,0.000275172461205,0.251937334447,0.748062665553
0.996664686141,0.000839977129494,0.00249420009521,1.13578946696e-06,0.000114452279231,0.000339832040153,0.251939753031,0.748060246969
0.996664424782,0.000839977810751,0.00249419491389,1.40269809851e-06,0.000141347749203,0.00041968349641,0.251942739924,0.748057260076
0.996664098527,0.000839978649165,0.0024941885063,1.73232925809e-06,0.000174563225626,0.000518295278308,0.25194642865,0.74805357135
0.99666369908,0.000839979687525,0.00249418060171,2.1394222279e-06,0.000215583686077,0.000640073563498,0.251950984093,0.748049015907
0.996663204878,0.000839980969133,0.00249417083742,2.64217972928e-06,0.000266242957904,0.000790458662465,0.251956609862,0.748043390138
0.996662596036,0.00083998255315,0.00249415878243,3.26308171785e-06,0.000328805639002,0.000976167359581,0.251963557376,0.748036442624
0.996661843153,0.000839984508549,0.00249414389234,4.02989028766e-06,0.000406068231626,0.00120549182548,0.251972137082,0.748027862918
0.996660911482,0.000839986921829,0.0024941254988,4.97689065123e-06,0.000501483996872,0.00148866823419,0.251982732298,0.748017267702
0.996659761078,0.000839989902294,0.00249410278386,6.14642357362e-06,0.000619317074182,0.00183833116501,0.251995816288,0.748004183712
0.996658340076,0.000839993582785,0.00249407473111,7.59077762435e-06,0.000764832699803,0.00227007349801,0.252011973337,0.747988026663
0.996656587222,0.00083999812969,0.00249404009249,9.37452575529e-06,0.00094453195608,0.0028031359518,0.252031924732,0.747968075268
0.996654421159,0.000840003743638,0.00249399731255,1.15774102478e-05,0.001166441408,0.00346125566242,0.252056560801,0.747943439199
0.996651746159,0.000840010676337,0.00249394448255,1.42979048222e-05,0.00144047041019,0.0042737097031,0.252086980394,0.747913019606
0.99664844403,0.000840019238565,0.00249387924585,1.76576122856e-05,0.00177885174637,0.00527659692111,0.252124539516,0.747875460484
0.996644363991,0.000840029809909,0.00249379868076,2.18066933411e-05,0.00219668486076,0.00651441052427,0.252170911196,0.747829088804
0.996639326123,0.000840042864214,0.00249369919603,2.69305680757e-05,0.00271260532805,0.00804196441314,0.252228159129,0.747771840871
0.996633105619,0.000840058984098,0.00249357635187,3.32581868332e-05,0.00334960940888,0.00992674796875,0.25229882818,0.74770117182
0.996625424426,0.00084007888815,0.00249342466704,4.10722370625e-05,0.00413606902964,0.0122517976532,0.25238605547,0.74761394453
0.996615936143,0.000840103460405,0.00249323736918,5.07217366602e-05,0.00510698014669,0.0151191879302,0.252493706532,0.747506293468
0.996604221614,0.000840133798573,0.00249300612292,6.2637569238e-05,0.00630549675567,0.0186542588908,0.252626541901,0.747373458099
0.996589754795,0.000840171249176,0.00249272062355,7.73516411526e-05,0.00778481341383,0.0230107104036,0.252790420451,0.747209579549
0.996571893353,0.000840217478184,0.00249236817895,9.55204998949e-05,0.00961047231387,0.0283767033195,0.252992546922,0.747007453078
0.996549839347,0.000840274534319,0.00249193312695,0.000117954436965,0.0118631850091,0.0349821079644,0.253241772142,0.746758227858
0.99652260449,0.000840344938021,0.00249139615457,0.000145653332723,0.0146422758005,0.0431070285429,0.253548955559,0.746451044441
0.996488984061,0.000840431804188,0.00249073350595,0.000179850779218,0.0180698717409,0.0530916953094,0.253927400561,0.746072599439
0.99644747701,0.000840538951564,0.00248991589499,0.000222068339985,0.0222959815293,0.06534773822,0.254393373456,0.745606626544
0.996396239996,0.000840671079246,0.00248890730936,0.000274182225822,0.0275046250231,0.0803707298233,0.254966716562,0.745033283438
0.996332997656,0.000840833952295,0.00248766347415,0.000338505116036,0.033921186328,0.0987536634347,0.255671563892,0.744328436108
0.996254948693,0.000841034638296,0.00248613003142,0.000417886426245,0.0418211701746,0.121200707727,0.25653716368,0.74346283632
0.996158643697,0.000841281783812,0.00248424032905,0.000515834952889,0.0515405295283,0.148540094772,0.257598804025,0.742401195975
0.996039833403,0.000841585939354,0.00248191276684,0.000636668551384,0.0634876953204,0.181734334475,0.258898824765,0.741101175235
0.995893295985,0.000841959949505,0.00247904767434,0.00078569631145,0.0781573601894,0.221885086273,0.26048767803,0.73951232197
0.99571261804,0.000842419394578,0.00247552361781,0.000969439523755,0.09614592174,0.270228977664,0.262424969332,0.737575030668
0.995489925399,0.00084298308465,0.00247119310646,0.00119589857927,0.118168251009,0.328119560457,0.264780368124,0.735219631876
0.995215575157,0.000843673612716,0.00246587774043,0.00147487372526,0.145075080203,0.396989684143,0.267634219645,0.732365780355
