GS,ES1,ES2,Mis,FT,FA,fT,fA
0.999275340104,0.000709030348212,1.56259984299e-05,3.62328173321e-09,1.41799505781e-06,3.12519651027e-08,0.978435722407,0.0215642775929
0.999275339209,0.000709030343759,1.56260004395e-05,4.47475292542e-09,1.75120483759e-06,3.85961726489e-08,0.978435495104,0.0215645048964
0.999275337978,0.00070903033817,1.56260029194e-05,5.52631983919e-09,2.16270890661e-06,4.76662667286e-08,0.978435214391,0.021564785609
0.999275336803,0.000709030331514,1.56260059875e-05,6.8250049676e-09,2.67090116828e-06,5.88678295272e-08,0.978434867722,0.0215651322784
0.99927533486,0.000709030322944,1.56260097688e-05,8.42888107929e-09,3.29849533086e-06,7.27017543571e-08,0.978434439601,0.0215655603987
0.999275333099,0.000709030312813,1.56260144488e-05,1.04096680546e-08,4.07353862215e-06,8.97866436439e-08,0.978433910898,0.0215660891023
0.99927533106,0.000709030300398,1.56260202307e-05,1.28559399298e-08,5.03066294859e-06,1.10886469855e-07,0.978433257987,0.021566742013
0.999275327635,0.000709030284422,1.56260273571e-05,1.58770856194e-08,6.21262892793e-06,1.36944736694e-07,0.9784324517,0.0215675482997
0.999275323922,0.000709030265059,1.56260361663e-05,1.96082004544e-08,7.67223102314e-06,1.6912666819e-07,0.978431456025,0.021568543975
0.999275319416,0.000709030241201,1.5626047047e-05,2.42161271275e-08,9.4746476535e-06,2.0887131073e-07,0.978430226501,0.0215697734988
0.999275313948,0.000709030211806,1.56260604861e-05,2.99069163439e-08,1.17003395188e-05,2.57955878911e-07,0.978428708246,0.0215712917545
0.999275306632,0.000709030175103,1.56260770746e-05,3.69350406596e-08,1.44486227676e-05,3.18575220729e-07,0.978426833514,0.0215731664857
0.999275298008,0.000709030130067,1.56260975678e-05,4.56147736697e-08,1.78420724023e-05,3.93439955868e-07,0.978424518701,0.0215754812993
0.999275287452,0.000709030074515,1.56261228784e-05,5.63342431311e-08,2.20319459692e-05,4.85897671808e-07,0.978421660637,0.0215783393629
0.999275274275,0.000709030005808,1.56261541348e-05,6.95727866714e-08,2.72048598798e-05,6.00082597083e-07,0.978418132043,0.0215818679568
0.999275257869,0.000709029920862,1.56261927344e-05,8.59223860438e-08,3.35910012543e-05,7.41100440004e-07,0.978413775929,0.0215862240711
0.999275237743,0.000709029816049,1.56262404069e-05,1.06114138397e-07,4.14742188187e-05,9.15256652943e-07,0.978408398718,0.0215916012821
0.999275213131,0.000709029686778,1.56262992863e-05,1.3105094819e-07,5.12044081887e-05,1.13033832075e-06,0.978401761809,0.0215982381906
0.999275182206,0.000709029526753,1.56263719941e-05,1.61847901513e-07,6.3212691056e-05,1.39596226514e-06,0.978393571242,0.0216064287581
0.999275144599,0.000709029329537,1.56264617972e-05,1.99882128741e-07,7.80299853146e-05,1.724004917e-06,0.978383465053,0.021616534947
0.999275097419,0.000709029085455,1.56265726925e-05,2.46854383624e-07,9.6309672473e-05,2.12913313689e-06,0.978370997863,0.0216290021369
0.999275039454,0.000709028784227,1.56267096527e-05,3.04865094668e-07,0.00011885519149,2.62945969621e-06,0.978355622126,0.0216443778745
0.99927496802,0.00070902841232,1.56268788007e-05,3.76508286568e-07,0.000146653514426,3.24735263789e-06,0.978336665414,0.0216633345857
0.999274879819,0.00070902795303,1.56270876985e-05,4.64987573243e-07,0.000180915588434,4.01043462229e-06,0.978313303039,0.0216866969614
0.999274770732,0.000709027385695,1.56273456841e-05,5.74259407808e-07,0.000223124940246,4.95281677908e-06,0.978284525226,0.0217154747735
0.999274636235,0.000709026685198,1.56276642991e-05,7.092099949e-07,0.00027509571724,6.11662200243e-06,0.978249098105,0.0217509018946
0.999274470114,0.000709025820073,1.5628057787e-05,8.75873773645e-07,0.000339041449221,7.55386542628e-06,0.978205517769,0.0217944822306
0.999274264897,0.000709024751609,1.56285437418e-05,1.08170324093e-06,0.000417655718492,9.32877562273e-06,0.978151956918,0.0218480430819
0.999274011255,0.000709023431919,1.56291438897e-05,1.33590217607e-06,0.000514205664738,1.15206594522e-05,0.978086203939,0.0219137960609
0.999273698469,0.000709021802439,1.5629885075e-05,1.64983716503e-06,0.000632638772308,1.42274373881e-05,0.978005595014,0.0219944049865
0.999273311778,0.000709019789759,1.56308004256e-05,2.03754581339e-06,0.000777702634222,1.75700053736e-05,0.977906940967,0.0220930590325
0.999272834279,0.000709017304166,1.56319308738e-05,2.51636437375e-06,0.000955076365383,2.16976153365e-05,0.977786452378,0.0222135476218
0.999272244641,0.000709014234542,1.56333269621e-05,3.10770282451e-06,0.00117151111159,2.67945102748e-05,0.977639669058,0.0223603309422
0.999271516561,0.000709010443691,1.5635051108e-05,3.8380020422e-06,0.00143497597962,3.30881037198e-05,0.977461403698,0.0225385963019
0.999270617326,0.000709005762021,1.56371803894e-05,4.73991582685e-06,0.00175480524978,4.08590587304e-05,0.977245714282,0.0227542857185
0.999269506217,0.000708999979875,1.5639809985e-05,5.85377057929e-06,0.00214184395926,5.04537011016e-05,0.976985925765,0.0230140742353
0.999268134739,0.000708992839619,1.56430574586e-05,7.22936782888e-06,0.00260859335854,6.2299297732e-05,0.976674727984,0.0233252720156
0.999266440538,0.000708984021356,1.56470679466e-05,8.92821003186e-06,0.00316936715418,7.69228462713e-05,0.976304382461,0.023695617539
0.999264348496,0.000708973131399,1.56520206978e-05,1.10262490459e-05,0.00384048560683,9.49741616603e-05,0.975867073418,0.0241329265822
0.999261764987,0.000708959683013,1.56581370337e-05,1.36172797852e-05,0.00464055768894,0.000117254208038,0.975355434267,0.0246445657325
0.999258573816,0.000708943074778,1.56656902205e-05,1.681713038e-05,0.00559092957557,0.000144749818738,0.97476326538,0.0252367346197
0.999254633426,0.000708922565489,1.56750176859e-05,2.07688355195e-05,0.00671640449411,0.000178676171307,0.974086427704,0.0259135722955
0.999249767179,0.000708897238717,1.56865359925e-05,2.56490230705e-05,0.00804635485415,0.000220528639865,0.973323848095,0.0266761519048
0.999243757289,0.000708865963309,1.57007593991e-05,3.16757980318e-05,0.00961634292064,0.000272145938292,0.972478510906,0.0275214890944
0.999236335547,0.000708827343408,1.571832272e-05,3.91184737171e-05,0.0114703362354,0.000335786783507,0.971558251344,0.0284417486562
0.999227170367,0.00070877965577,1.57400094767e-05,4.83095813517e-05,0.013663555266,0.000414222649846,0.97057613408,0.0294238659199
0.999215852749,0.000708720773891,1.57667866123e-05,5.96596892263e-05,0.0162659416106,0.00051084954546,0.96955022324,0.0304497767605
0.999201876088,0.000708648072542,1.57998471892e-05,7.36756847645e-05,0.0193662085684,0.00062982211286,0.968502643205,0.0314973567954
0.999184617582,0.000708558314716,1.58406630257e-05,9.09833236506e-05,0.0230764482443,0.000776213763804,0.96745798169,0.0325420183098
0.999163306226,0.000708447506173,1.58910492599e-05,0.000112355032364,0.0275373182997,0.000956207033632,0.966441252093,0.0335587479066
0.999136991564,0.00070831072252,1.59532437646e-05,0.000138744176243,0.0329238992037,0.00117731907618,0.965475747332,0.0345242526679
0.999104500754,0.000708141893887,1.6030004463e-05,0.000171327275886,0.0394523695818,0.0014486684977,0.964581131293,0.0354188687065
0.999064385785,0.000707933541142,1.61247284699e-05,0.000211555985574,0.0473876693233,0.00178129228565,0.9637720174,0.0362279826005
0.999014860877,0.000707676454974,1.62415976766e-05,0.00026122104582,0.0570522900576,0.00218852669264,0.963057114795,0.0369428852048
0.998953724333,0.00070735930351,1.63857561176e-05,0.000322530898702,0.0688362406201,0.00268647584588,0.962438844907,0.0375611550934
