Name,FitNum,N,DF,K,ChiSq,RedChiSq,Rsq,AdjRsq,AIC,BIC,RSS,TSS,SDR
N1,1,80,75,5,46.22428421245181,0.6163237894993575,0.9468430201584839,0.9432513323313544,-33.07089657945371,-21.971574216895117,46.22428421245181,869.5807088789903,0.785062920726331
